code	desc
806106010	0: 806106010~1: IA-2
883012010	0: 883012010~1: Haptoglobin Phenotype-BL
805983230	0: 805983230~1: Mononuclear cells (MN) abs - synovial fluid
805034230	0: 805034230~1: PMN % - synovial fluid
805984230	0: 805984230~1: MN % - synovial fluid
805315230	0: 805315230~1: Polymorphonuclear cells (PMN) abs - synovial fluid
CU	0: CU~1: COPPER
808216800	0: 808216800~1: synaptophysin immunohistochemistry
808735800	0: 808735800~1: P16 immunohistochemistry
808121800	0: 808121800~1: CD56 immunohistochemistry stain
808132800	0: 808132800~1: CEAp  immunohistochemistry stain
808224800	0: 808224800~1: vimentin immunohistochemistry stain
808201800	0: 808201800~1: P53 immunohistochemistry stain
808152800	0: 808152800~1: EMA immunohistochemistry stain
808668800	0: 808668800~1: MSI (Microsatellite Instability),molecular test
882310300	0: 882310300~1: Calcium-Calculus
884100300	0: 884100300~1: Phosphate-Calculus
883945300	0: 883945300~1: OxalateCalculus
802094300	0: 802094300~1: Ammonium-Calculus
884550300	0: 884550300~1: Uric Acid-Calculus
802119300	0: 802119300~1: Cystine-Calculus
802093300	0: 802093300~1: Carbonate-Calculus
883735300	0: 883735300~1: Magnesium-Calculus
807064040	0: 807064040~1: CMV (Cytomegalovirus) shell vial culture - urine
800257040	0: 800257040~1: Glibenclamide - urine
800270040	0: 800270040~1: Glipizide- urine
800270010	0: 800270010~1: Glipizide - serum
800257010	0: 800257010~1: Glibenclamide - serum
805137010	0: 805137010~1: Prolymphocyte (manual) %
810836800	0: 810836800~1: Human metapneumovirus, immunofluorescence
886694010	0: 886694010~1: Herpes simplex  Ab, CFT
886787010	0: 886787010~1: Varicella zoster Ab, CFT 
805436010	0: 805436010~1: Glomerular basment membrane Ab - blood
808167800	0: 808167800~1: human papiloma virus immunohistoche
807089800	0: 807089800~1: Hepatitis C virus RNA, qualitative - blood
808321800	0: 808321800~1: Additional cut and histochemistry stain
100730	0: 100730~1: ONCOTEST
808297800	0: 808297800~1: Her-2/neu, FISH/CISH
805759010	0: 805759010~1: CD7 PAN T - B
805544010	0: 805544010~1: CD5 [unsupported character]PAN T - B
805157010	0: 805157010~1: CD19-CD5 - B
BAP	0: BAP~1: BONE ALKALINE PHOSPHATE
VR_LP-S	0: VR_LP-S~1: LIP SWAB
SKIN	0: SKIN~1: ANTI-EPITHELIAL
VR_ISOLT	0: VR_ISOLT~1: ISOLATION OF VIRUS
DNAN	0: DNAN~1: DNA מספר
808081800	0: 808081800~1: IgM immunofluorescence
808298800	0: 808298800~1: C3 Complement immunofluorescence
808161800	0: 808161800~1: IgA immunofluorescence
808087800	0: 808087800~1: IgG Ab immunofluorescence
884060010	0: 884060010~1: Acid Phosphatase, Total-BL
882570210	0: 882570210~1: Creatinine Body Fluids
806074010	0: 806074010~1: ASCA (Saccharomyces cerevisiae Ab) IgG - blood
808753800	0: 808753800~1: ERG immunohistochemistry
805542010	0: 805542010~1: CD4/CD3: CD8/CD3 ratio-B
805952010	0: 805952010~1: CD19/Lambda - B
805556010	0: 805556010~1: CD10 (CALLA) IMMATURE B - B
805951010	0: 805951010~1: CD19/Kappa - B
805589010	0: 805589010~1: CD38 LYMPHOID PROGENITOR - B
805541010	0: 805541010~1: CD2 PAN T - B
805587010	0: 805587010~1: CD23 MATURE B - B
805428010	0: 805428010~1: Kappa/Lambda Light chain -B
807505010	0: 807505010~1: CD43 - B
807506010	0: 807506010~1: CD10-CD19 - B
805806010	0: 805806010~1: CD19-CD38 - B
805377010	0: 805377010~1: Protein C Global
TRIC	0: TRIC~1: TRICYCLIC ANTIDEPRES
PHE	0: PHE~1: PHENOTHIAZINES
UBZD	0: UBZD~1: BENZODIAZEPINES (VALIUM, NUMBON)
UTRD	0: UTRD~1: TRICYCLIC ANTIDEPR-URINE
VR_VL	0: VR_VL~1: HIV VIRAL LOAD
4/8	None
CDM	0: CDM~1: CDI - MINIMUM
LOPT	0: LOPT~1: LOP-TROUGH
DIFN	0: DIFN~1: DIFH NEW+ABSULUTS
883735940	0: 883735940~1: Magnesium-UR/Creatinine
883735040	0: 883735040~1: Magnesium-UR
BARB	0: BARB~1: BARBITURATES (AMOBARBITAL)
805458350	0: 805458350~1: IgH rearrangement - stem cells
806574010	0: 806574010~1: Measles (rubeola) virus IgG - blood
808109800	0: 808109800~1: CD21 immunohistochemistry stain
808151800	0: 808151800~1: E cadherin immunohistochemistry sta
OTHE	0: OTHE~1: שונות
808237210	0: 808237210~1: TCR (T cell receptor)gamma rearrangement-body fluids
806498010	0: 806498010~1: diluted PT (dPT)
805662010	0: 805662010~1: dPT mix 1:1 with normal plasma
800258010	0: 800258010~1: Lamotrigine - serum
885220010	0: 885220010~1: Clotting factor V
F13	0: F13~1: FACTOR XIII
885002010	0: 885002010~1: Bleeding time
880170010	0: 880170010~1: Gentamicin - serum
886593010	0: 886593010~1: Syphilis-B
UMEH	0: UMEH~1: METHYL HIPPURIC ACID IN URINE (XYLENE)
UHIP	0: UHIP~1: HIPPURIC ACID (TOLUENE) IN URINE
MUCO	0: MUCO~1: TT'MUCONIC ACID
U-CR	0: U-CR~1: URINARY CREATININE
802448040	0: 802448040~1: Trans-trans muconic acid - urine
802143040	0: 802143040~1: Hippuric acid - urine
803500040	0: 803500040~1: Methyl hippuric acid - urine
800171040	0: 800171040~1: S-Phenyl Mercapturic Acid (SPMA) - urine
VR_VTYPE	0: VR_VTYPE~1: TYPE OF VIRUS
VR_POL3	0: VR_POL3~1: POLIO 3
VR_MUM	0: VR_MUM~1: MUMPS
VR_POL2	0: VR_POL2~1: POLIO 2
VR_POL1	0: VR_POL1~1: POLIO 1
882627010	0: 882627010~1: Dehydroepiandrost.sulfate
882634010	0: 882634010~1: Desoxy 11 Cortisol
FTES	0: FTES~1: FREE TESTOSTERONE
RT3	0: RT3~1: REVERSE T3
DNSK	0: DNSK~1: מעור DNA הפקת
808237450	0: 808237450~1: TCR (T cell receptor)gamma rearrangement-skin
EMA	0: EMA~1: ANTI-ENDOMYSIAL
808717800	0: 808717800~1: Annexin immunohistochemistry
808148800	0: 808148800~1: DBA-44 immunohistochemistry stain
805585100	0: 805585100~1: CD103[unsupported character] HCL - BM
VR_CHAG	0: VR_CHAG~1: CHLAMYDIA AG
802021210	0: 802021210~1: BUN-Body fluids
800251010	0: 800251010~1: antiXa (Rivaroxaban)
VR_RUB-G	0: VR_RUB-G~1: RUBELLA IGG
888346000	0: 888346000~1: Immunofluorescent study, each antibody direct method
808716800	0: 808716800~1: Jones immunohistochemistry
808230550	0: 808230550~1: Block electron microscopy (EM) - histology
806355010	0: 806355010~1: Factor VIII inhibitor
SEC	0: SEC~1: הפרשה
805581010	0: 805581010~1: CD25 IL-2R - B
GNP	0: GNP~1: GENTAMICIN LEVEL - AFTER
GNX	0: GNX~1: GENTAMICIN LEVEL
;;;;;;	None
F12	0: F12~1: FACTOR XII
PNT	0: PNT~1: RVVT CONFIRMATION
PTTL	0: PTTL~1: APTT-SENSITIVE REAGENT
F7	0: F7~1: FACTOR VII
805476010	0: 805476010~1: Myeloperoxidase staining
885540010	0: 885540010~1: Leukocyte alkaline phosphatase (LAPA)
802185100	0: 802185100~1: Myeloperoxidase-BM
HBF	0: HBF~1: HB F
BLT	0: BLT~1: זמן דימום
808729800	0: 808729800~1: Cytokeratine 5, 6 immunohistochemistry
884630010	0: 884630010~1: Zinc - serum
808355800	0: 808355800~1: CMV (Cytomegalovirus) in situ hybridization
800210010	0: 800210010~1: HUMIRA Antibodies-BL
800209010	0: 800209010~1: HUMIRA-BL
808040800	0: 808040800~1: gram histochemistry stain
882013190	0: 882013190~1: Acetylcholinesterase - RBC
808204800	0: 808204800~1: PAP immunohistochemistry stain
808743800	0: 808743800~1: PSMA (Prostate Specific Membrane Antigen) immunohistochemist
VR_H8GF	0: VR_H8GF~1: HHV-8 IGG IMMUNOFLUORESCENCE
LUM	0: LUM~1: PHENOBARBITAL (LUMINAL)
SCL	0: SCL~1: ANTI-SCL 70
806085010	0: 806085010~1: Coxsackievirus (enterovirus) Ab CFT
807731010	0: 807731010~1: Echovirus (enterovirus) Ab CFT
883497040	0: 883497040~1: 5-HIAA-UR
887389010	None
808397070	0: 808397070~1: ALK 2p23 rearrangement FISH
805125010	0: 805125010~1: Hypersegmentation
DCRE	0: DCRE~1: DEOXIPYRIDINOLINCROSSLINKS CREATININE
805967010	0: 805967010~1: CD2-CD16 - B
805805010	0: 805805010~1: CD19-CD20 - B
ER	0: ER~1: ESTROGEN RECEPTORS
PR	0: PR~1: PROGESTERONE RECEPTORS
SHB	0: SHB~1: SULFA HEMOGLOBIN
THEO	0: THEO~1: THEOPHYLLINE-AMINOPHYLLINE (THEODUR)
VR_ALT	0: VR_ALT~1: ALT
100710	0: 100710~1: TURN BLOCK
UDAO	0: UDAO~1: GLIBENCLAMIDE/URINE
UGLI	0: UGLI~1: GLIPIZIDE/URENE
808198800	0: 808198800~1: NSE immunohistochemistry stain
808133800	0: 808133800~1: chromogranin A immunohistochemistry
818040800	None
100719	0: 100719~1: SLIDE FOR CONSULT
808670070	None
802423010	0: 802423010~1: Citrulline-BL
802419010	0: 802419010~1: Threonine-BL
802422010	0: 802422010~1: a Amino Adipic Acid-BL
802402010	0: 802402010~1: Alanine-BL
882975010	0: 882975010~1: Glutamine-BL
802421010	0: 802421010~1: Valine-BL
802409010	0: 802409010~1: Glycine-BL
802408010	0: 802408010~1: Glutamic Acid-BL
802411010	0: 802411010~1: Isoleucine-BL
802420010	0: 802420010~1: Tryptophan-BL
802404010	0: 802404010~1: Asparagine-BL
802405010	0: 802405010~1: Aspartic Acid-BL
802417010	0: 802417010~1: Serine-BL
802418010	0: 802418010~1: Taurine-BL
802413010	0: 802413010~1: Lysine-BL
802415010	0: 802415010~1: Ornithine-BL
802403010	0: 802403010~1: Arginine-BL
884030010	0: 884030010~1: Phenylalanine-BL
802410010	0: 802410010~1: Histidine-BL
802412010	0: 802412010~1: Leucine-BL
802414010	0: 802414010~1: Methionine-BL
884510010	0: 884510010~1: Tyrosine-BL
UTHR	0: UTHR~1: URINARY THREONINE (MCRM/L)
UARG	0: UARG~1: URINARY ARGININE (MCRM/L)
UGLN	0: UGLN~1: URINARY GLUTAMINE (MCRM/L)
ULYS	0: ULYS~1: URINARY LYSINE (MCRM/L)
882975940	0: 882975940~1: Glutamine-UR/Creatinine
UGLA	0: UGLA~1: URINARY GLUTAMIC ACID (MCRM/L)
ULEU	0: ULEU~1: URINARY LEUCINE (MCRM/L)
884510940	0: 884510940~1: Tyrosine-UR/Creatinine
802404940	0: 802404940~1: Asparagine-UR/Creatinine
802405940	0: 802405940~1: Aspartic Acid-UR/Creatinine
UASN	0: UASN~1: URINARY ASPARAGINE (MCRM/L)
802423940	0: 802423940~1: Citrulline-UR/Creatinine
UVAL	0: UVAL~1: URINARY VALINE (MCRM/L)
802417940	0: 802417940~1: Serine-UR/Creatinine
802408940	0: 802408940~1: Glutamic Acid-UR/Creatinine
UTAU	0: UTAU~1: URINARY TAURINE (MCRM/L)
802414940	0: 802414940~1: Methionine-UR/Creatinine
UILE	0: UILE~1: URINARY ISOLEUCINE (MCRM/L)
802402940	0: 802402940~1: Alanine-UR/Creatinine
UMTH	0: UMTH~1: URINARY METHIONINE (MCRM/L)
UHIS	0: UHIS~1: URINARY HISTIDINE (MCRM/L)
UASA	0: UASA~1: URINARY ASPARTIC ACID (MCRM/L)
884030940	0: 884030940~1: Phenylalanine-UR/Creatinine
802419940	0: 802419940~1: Threonine-UR/Creatinine
UALA	0: UALA~1: URINARY ALANINE (MCRM/L)
UGLY	0: UGLY~1: URINARY GLYCINE (MCRM/L)
UORN	0: UORN~1: URINARY ORNITHINE (MCRM/L)
802412940	0: 802412940~1: Leucine-UR/Creatinine
802421940	0: 802421940~1: Valine-UR/Creatinine
UCIT	0: UCIT~1: URINARY CITRULLINE (MCRM/L)
802403940	0: 802403940~1: Arginine-UR/Creatinine
802415940	0: 802415940~1: Ornithine-UR/Creatinine
802410940	0: 802410940~1: Histidine-UR/Creatinine
UAAA	0: UAAA~1: URINARY ALPHA AMINO ADIPIC ACID (MCRM/L)
802418940	0: 802418940~1: Taurine-UR/Creatinine
802422940	0: 802422940~1: a Amino Adipic Acid-UR/Creatinine
802413940	0: 802413940~1: Lysine-UR/Creatinine
802409940	0: 802409940~1: Glycine-UR/Creatinine
UTYR	0: UTYR~1: URINARY TYROSINE (MCRM/L)
UPHN	0: UPHN~1: URINARY PHENYLALANINE (MCRM/L)
USER	0: USER~1: URINARY SERINE (MCRM/L)
802411940	0: 802411940~1: Isoleucine-UR/Creatinine
883918040	0: 883918040~1: Organic Acids-UR
802066040	0: 802066040~1: Reducing substances - urine
882261010	0: 882261010~1: Biotinidase-BL
NPS	0: NPS~1: NITROPRUSSIDE TEST
AA-U	0: AA-U~1: AMINO ACIDS
AA-B	0: AA-B~1: AMINO ACIDS BLOOD
DNPH	0: DNPH~1: DINITROPHENYL HYDRAZINE
U-CO	0: U-CO~1: COBALT IN URINE
802435040	0: 802435040~1: Cobalt - urine
PACP	0: PACP~1: PROSTATIC ACID PHOSPHATASE
VR_ANTIE	0: VR_ANTIE~1: ANTI-HBE
101010	0: 101010~1: FINGER
VR_EBMGU	0: VR_EBMGU~1: EBV VCA IGM
VR_EBGGU	0: VR_EBGGU~1: EBV VCA IGG
CR38	0: CR38~1: CD38/DR
C338	0: C338~1: CD3/CD38
C343	0: C343~1: CD34/CD38 PRECURSOR
C433	0: C433~1: CD43/CD3
C431	0: C431~1: CD43/CD19 LYMPHOMA
CR20	0: CR20~1: DR/CD20
C208	0: C208~1: CD20/CD38
805557800	0: 805557800~1: CD22 MATURE B/HCL
805428800	0: 805428800~1: Kappa/Lambda, RATIO
805551800	0: 805551800~1: CD3-CD8
805576800	0: 805576800~1: CD11c HCL/MYELO, MONOCYTIC
807505800	0: 807505800~1: CD43
805555800	0: 805555800~1: CD19 EARLY B
805952800	0: 805952800~1: CD19/Lambda
805556800	0: 805556800~1: CD10 (CALLA) IMMATURE B
805582800	0: 805582800~1: CD16 NK, GRANULOCYTES
805628800	0: 805628800~1: CD15 GRANULOCYTES
805549800	0: 805549800~1: CD3-CD4
805951800	0: 805951800~1: CD19/Kappa
805544800	0: 805544800~1: CD5 [unsupported character]PAN T
805553800	0: 805553800~1: CD20 FACS
805535800	0: 805535800~1: CD3 mature T
805539800	0: 805539800~1: CD8 T suppressor/cytotoxic
805587800	0: 805587800~1: CD23  MATURE B
808748800	0: 808748800~1: TIA1 immunohistochemistry
884132210	0: 884132210~1: Potassium-Body Fluids
884295210	0: 884295210~1: Sodium-Body Fluids
808154800	0: 808154800~1: factor 8 immunohistochemistry stain
808641800	0: 808641800~1: CD123 immunohistochemistry
808124800	0: 808124800~1: CD68 immunohistochemistry
808755800	0: 808755800~1: CD163 immunohistochemistry
810162809	0: 810162809~1: CRE
TTG	0: TTG~1: TTG - TISSUE TRANSGLUTAMINASE
100712	0: 100712~1: END BLOCK
803133010	0: 803133010~1: CALR gene mutations PCR - blood
805145010	0: 805145010~1: Tear drop cells
803133100	0: 803133100~1: CALR gene mutations PCR - bone marrow
CYS	0: CYS~1: תוכן ציסטי
VR_NS-S	0: VR_NS-S~1: NOSE SWAB
805806800	0: 805806800~1: CD19-CD38
805805800	0: 805805800~1: CD19-CD20
805157800	0: 805157800~1: CD19-CD5
805953800	0: 805953800~1: CD3-CD56
810156800	0: 810156800~1: Varicella zoster culture
LAM	0: LAM~1: LAMOTRIGINE
808034800	0: 808034800~1: cresyl violet histochemistry stain
805793010	0: 805793010~1: CD18 - B
805573010	0: 805573010~1: CD14 MONOCYTIC - B
805571010	0: 805571010~1: CD33 MYELOID, MONOCYTIC - B
805628010	0: 805628010~1: CD15 GRANULOCYTES - B
805898010	0: 805898010~1: Prolymphocyte (manual) - abs
805862010	0: 805862010~1: t(15;17), RT-PCR - blood
VR_BKQDN	0: VR_BKQDN~1: BK VIRUS QUANTITIVE DNA
GNT	0: GNT~1: GENTAMICIN LEVEL - BEFORE
CELB	0: CELB~1: CELL BLOCK
PART	0: PART~1: ANTI-PARIETAL CELL
VR_CTG	0: VR_CTG~1: CHLAMYDIA TRACHOMATIS IGG
VR_CTA	0: VR_CTA~1: CHLAMYDIA TRACHOMATIS IGA
100404	0: 100404~1: Frozen plasma
886813000	0: 886813000~1: HLA typing A, B or C, multiple antigens
807721050	0: 807721050~1: HIV, viral load - CSF
804466010	0: 804466010~1: Isotransferrin-BL
100723	0: 100723~1: periodic acid schiff histochemistry for Routine
SFOB	0: SFOB~1: FOB כיח לאחר
806757010	0: 806757010~1: Hepatitis C Ab confirmation - blood
803098010	0: 803098010~1: TSH (Thyroid stimulating hormone) receptor Ab - blood
812019010	None
806520010	None
806521010	None
812016010	None
812020010	None
812021010	None
806522010	None
812017010	None
812023050	None
812028050	None
812026050	None
812024050	None
812025050	None
812027050	None
806293010	0: 806293010~1: Factor VIII
VR_HCVGN	0: VR_HCVGN~1: HCV GENOTYPE
ANA	0: ANA~1: ANTI-NUCLEAR ANTIBODIES
CRPH	0: CRPH~1: CRP (HIGH SENSITIVITY)
CARD	0: CARD~1: ANTI-CARDIOLIPIN ANTIBODIES DIVALENT
HCYS	0: HCYS~1: HOMOCYSTEINE
ADNA	0: ADNA~1: ANTI-DNA ANTIBODIES
887902010	0: 887902010~1: Hepatitis C virus genotype - blood
VR_VA-S	0: VR_VA-S~1: VAGINAL SWAB
808095800	0: 808095800~1: calponin immunohistochemistry stain
ACHE	0: ACHE~1: ACETYL CHOLIN ESTERASE IN RBC
800208010	0: 800208010~1: REMICADE Antibodies-BL
800207010	0: 800207010~1: REMICADE-BL
VITD	0: VITD~1: VITAMIN D
884520010	None
100737	None
100739	None
100738	None
807884800	None
VR_HI	0: VR_HI~1: HEMAGGLUTINATION INHIBITION
CATU	0: CATU~1: CATU
808378070	0: 808378070~1: MYC 8q24 rearrangement FISH
805113010	0: 805113010~1: Acanthocytes
805132010	0: 805132010~1: Pelger Huet
805119010	0: 805119010~1: Cabot rings
882017010	0: 882017010~1: Acyl Carnitine-BL
802457010	0: 802457010~1: C2-Acetylcarnitine-BL
803043010	0: 803043010~1: C0-Free carnitine-BL
885535100	0: 885535100~1: Hemosiderin Stain
816522010	None
883605050	0: 883605050~1: Lactate- CSF
808266800	0: 808266800~1: CK903 immunohistochemistry
VR_AHAVM	0: VR_AHAVM~1: IGM ANTI-HAV
VR_MSL-M	0: VR_MSL-M~1: MEASLES IGM
803077010	0: 803077010~1: Interleukin 6-BL
808053800	0: 808053800~1: SOX10 immunohistochemistry stain
808183800	0: 808183800~1: melan A immunohistochemistry stain
808213800	0: 808213800~1: S-100 immunohistochemistry stain
808166800	0: 808166800~1: HMB-45 immunohistochemistry stain
808664800	0: 808664800~1: BRAF, immunohistochemistry
881210800	0: 881210800~1: BRAF mutation
808295800	0: 808295800~1: Hemoglobin immunohistochemistry sta
810149800	0: 810149800~1: MRSA culture results
NEUA	0: NEUA~1: NEUTROPHILS (ABS)
B2MM	0: B2MM~1: בלשד B2M
RATM	0: RATM~1: בלשד BCR-ABL/B2M
C339	0: C339~1: CD19/CD33
C109	0: C109~1: CD10/CD19
C3	0: C3~1: C3 COMPLEMENT FACTOR
C4	0: C4~1: C4 COMPLEMENT FACTOR
805756010	0: 805756010~1: t(14;18)PCR - blood
VR_HCVAG	0: VR_HCVAG~1: HCV CORE ANTIGEN
PRCT	0: PRCT~1: PROCALCITONIN
VR_HPV	0: VR_HPV~1: HPV DNA
805655010	0: 805655010~1: Prothrombin fragments 1, 2
883735950	0: 883735950~1: Magnesium-UR/24h
60060029	None
806477010	0: 806477010~1: RVVT (not sensitive)
805868010	0: 805868010~1: C1 esterase inhibitor - blood
808737800	0: 808737800~1: PAX2 immunohistochemistry
808225800	0: 808225800~1: WT-1 wilm's tumor immunohistochemistry
VR_EA-G	0: VR_EA-G~1: EBV EA IGG-BIOTEST
VR_CMVGQ	0: VR_CMVGQ~1: QUANT CMV IGG
VR_PN-S	0: VR_PN-S~1: PENILE SWAB
808122800	0: 808122800~1: CD57 immunohistochemistry stain
805576010	0: 805576010~1: CD11c HCL/MYELO, MONOCYTIC - B
819011010	0: 819011010~1: p53 mutation PCR - blood
ACTH	0: ACTH~1: ADRENOCORTICOTROPIN
AG	0: AG~1: ANION GAP
802148060	0: 802148060~1: Elastase-Feces
RATL	0: RATL~1: בדם BCR-ABL/B2M
B2ML	0: B2ML~1: בדם B2M
DR20	0: DR20~1: DR/CD20
805192000	0: 805192000~1: Giemsa stained
CARO	0: CARO~1: CAROTENE
802039010	0: 802039010~1: Epinephrine-BL
802054010	0: 802054010~1: Norepinephrine-BL
LEUC	0: LEUC~1: LEUCOCYTES - WBC
882232040	0: 882232040~1: Beta2-microglobulin - UR
808300800	0: 808300800~1: HHV8 immunohistochemistry
APBL	0: APBL~1: LEUK. ACID PHOSPHAT. BLD
TABL	0: TABL~1: LEUK. ACID PHOS TART BLD
C139	0: C139~1: CD103/CD19
C201	0: C201~1: CD20/CD11C HCL
D11C	0: D11C~1: CD11C-HCL/MYELO,MONOCYTIC
D201	0: D201~1: CD20/CD11C HCL
805585010	0: 805585010~1: CD103 HCL - B
100721	0: 100721~1: הוראות חיתוך
885210010	0: 885210010~1: Clotting factor II, prothrombin
F10	0: F10~1: FACTOR X
808327800	0: 808327800~1: Naphthol as-d-chloroacetate esterase histochemistry stain
802215010	0: 802215010~1: Chromogranin A - blood
100728	0: 100728~1: Jone's routine histochemistry
808360800	0: 808360800~1: Albumin immunofluorescence
808199800	0: 808199800~1: Fibrinogen immunofluorescence
808359800	0: 808359800~1: Lambda immunofluorescence
808357800	0: 808357800~1: C1Q immunofluorescence
808358800	0: 808358800~1: Kappa immunofluorescence
805647010	0: 805647010~1: NPM1 mutation - blood
805168010	0: 805168010~1: HLADR-CD13 - B
805966010	0: 805966010~1: CD34-CD117 - B
2000076	0: 2000076~1: A אנטי
808400450	0: 808400450~1: מעור DNA הפקת
805458450	0: 805458450~1: IgH rearrangement - skin
809844800	0: 809844800~1: IgG4 immunohistochemistry
808656800	0: 808656800~1: IgG1 immunofluorescence
1001317	0: 1001317~1: SO2 (POC)
884488060	0: 884488060~1: Trypsin activity- feces
808147800	0: 808147800~1: collagen IV immunohistochemistry st
808354800	0: 808354800~1: EBV (Epstein-Barr virus) in situ hybridization
808576800	0: 808576800~1: ALK mutation
ENTH	0: ENTH~1: ENDOTHELIN
PDIF	0: PDIF~1: PARTIAL DIFFERENTIAL
808714800	0: 808714800~1: Elastica immunohistochemistry
S-TA	0: S-TA~1: SALIVA-TAEST
MAU	0: MAU~1: MICROALBUMIN
805106050	0: 805106050~1: Other cells % - CSF
REPT	0: REPT~1: REPTILASE TIME
ESR	0: ESR~1: ERYTHROCYTE SEDIMENTATION RATE
CRP	0: CRP~1: C REACTIVE PROTEIN (old)
882480010	0: 882480010~1: Pseudo-Cholinesterase-BL
100511	None
808079800	0: 808079800~1: alpha smooth muscle actin immunohis
TPPT	0: TPPT~1: TPP (WHOLE BLOOD)
D433	0: D433~1: CD43/CD3
DNTB	0: DNTB~1: מרקמה DNA הפקת
S-PS	0: S-PS~1: SALIVA PHOSPHOR
805788010	0: 805788010~1: CYP2C19*2 polymorphism PCR - blood
100720	0: 100720~1: Free Hospitalization Account
ASCA	0: ASCA~1: ASCA - ANTI SACCHAROMYCES
DR19	0: DR19~1: DR/CD19
D35	0: D35~1: CD3/CD5
806764010	0: 806764010~1: antiXa (Apixaban)
808763800	0: 808763800~1: OLIGO2 immunohistochemistry
VR_ELISA	None
805253010	0: 805253010~1: עוברי HBF צביעה ל
806035010	0: 806035010~1: Parietal cell Ab - blood
784450010	0: 784450010~1: AST
60060050	0: 60060050~1: WBC
CREA	0: CREA~1: CREATININE
FA	0: FA~1: FOLIC ACID
HB	0: HB~1: HEMOGLOBIN A1C
CA	0: CA~1: CALCIUM
FE	0: FE~1: IRON
FRTN	0: FRTN~1: FERRITIN
AP	0: AP~1: ALKALINE PHOSPHATASE
TSH	0: TSH~1: TSH
LDL	0: LDL~1: LDL CHOLESTEROL (CALC)
PLT	0: PLT~1: PLATELET
TG	0: TG~1: TRIGLYCERIDES
ALB	0: ALB~1: ALBUMIN
HGB	0: HGB~1: HGB
783718010	0: 783718010~1: HDL
GL-B	0: GL-B~1: GLUCOSE - BLOOD
MDMA	0: MDMA~1: EXTSY
DR13	0: DR13~1: DR/CD13
805578100	0: 805578100~1: CD41 FACS - bone marrow
808078800	0: 808078800~1: alk-1 immunohistochemistry stain
808116800	0: 808116800~1: CD43 immunohistochemistry stain
100505	None
GLP0	0: GLP0~1: GLOBAL PROTEIN C.
CFGC	0: CFGC~1: STANDATIZATION FACTOR
GLPA	0: GLPA~1: GLOBAL PROTEIN C. ACTIVATION
805448010	0: 805448010~1: Epithel Ab - blood
802116010	0: 802116010~1: Cystatin - blood
QUP	0: QUP~1: QUANTITATIVE URINE PROTEIN
PTHI	0: PTHI~1: PTH IRMA
817029100	0: 817029100~1: DNMT3A mutations PCR-bone marrow
809083100	None
803134100	0: 803134100~1: IDH1 gene mutations PCR - bone marrow
809137100	0: 809137100~1: IDH2 gene mutations PCR - bone marrow
808180800	0: 808180800~1: lysozyme immunohistochemistry stain
800300010	None
805629800	0: 805629800~1: CD117 (c-kit) IMMATURE MYELOID
805571800	0: 805571800~1: CD33 MYELOID, MONOCYTIC
819009010	0: 819009010~1: RVVT-N mix 1:1 with normal plasma
819006010	0: 819006010~1: SCT-N mix 1:1 with normal plasma
809843800	0: 809843800~1: IDH1 immunohistochemistry
818006070	None
UMND	0: UMND~1: MANDELIC ACID IN URINE (STYRENE)
807148800	None
C256	0: C256~1: CD2/CD56 NK
C103	0: C103~1: CD103 HCL
IMCS	0: IMCS~1: IMUNOCYTOCHEMICAL STAINING
100506	None
808765800	0: 808765800~1: TLE1 immunohistochemistry
808149800	0: 808149800~1: desmin immunohistochemistry stain
805756450	0: 805756450~1: t(14;18)PCR - skin
808211800	0: 808211800~1: prostate specific antigen (PSA) imm
805861100	0: 805861100~1: t(11;22), RT-PCR - bone marrow
805965010	0: 805965010~1: CD19-CD25 - B
805798010	0: 805798010~1: CD10-CD22 - B
805814010	0: 805814010~1: CD34-CD38 - B
805962010	0: 805962010~1: HLADR-CD33 - B
805160010	0: 805160010~1: CD2-CD56 NK - B
805813010	0: 805813010~1: CD19-CD33 - B
805964010	0: 805964010~1: HLADR-CD117 - B
805177010	0: 805177010~1: CD7-CD33 - B
805552800	0: 805552800~1: HLADR MONO,MYELO, B, (T)
D12	0: D12~1: CD10/CD22
D109	0: D109~1: CD10/CD19
805580800	0: 805580800~1: CD34 FACS
808119800	0: 808119800~1: CD45 RO immunohistochemistry stain
805983050	0: 805983050~1: Mononuclear cells abs - CSF
805315050	0: 805315050~1: Polymorphonuclear (PMN) - CSF
805984050	0: 805984050~1: Mononuclear cells % - CSF
805034050	0: 805034050~1: PMN % - CSF
805954010	0: 805954010~1: CD3-CD16 FACS - blood
805570800	0: 805570800~1: CD13 MYELOID, MONOCYTIC
807506800	0: 807506800~1: CD10-CD19
805962800	0: 805962800~1: HLADR-CD33
805798800	0: 805798800~1: CD10-CD22
805572800	0: 805572800~1: CD11b  MONOCYTIC, NK
805793800	0: 805793800~1: CD18
805965800	0: 805965800~1: CD19-CD25
805966800	0: 805966800~1: CD34-CD117
805573800	0: 805573800~1: CD14 FACS
805168800	0: 805168800~1: HLADR-CD13
805581800	0: 805581800~1: CD25 IL-2R
805964800	0: 805964800~1: HLADR-CD117
805814800	0: 805814800~1: CD34-CD38
805813800	0: 805813800~1: CD19-CD33
805177800	0: 805177800~1: CD7-CD33
805160800	0: 805160800~1: CD2-CD56 [unsupported character]NK
