match_type	ndc	count	score	code	words
ScoreOnly	MISSING:36805	4	2.1370370370370373	ATC_A12C_A__	['SODIUM']
NoMatch	MISSING:42607	4	-1.0	NONE_0	['SODIUM']
ScoreOnly	16500:537	4	2.6772727272727272	ATC_R05X____	['COLD']
ScoreOnly	54569:6622	4	3.4	ATC_G03A_C10	['DROSPIRENONE']
ScoreOnly	54569:6622	4	3.4	ATC_G03C_A03	['ESTRADIOL']
ScoreOnly	54569:6622	4	3.4	ATC_G03C_A53	['ESTRADIOL']
ScoreOnly	MISSING:30507	4	3.4	ATC_J01D_A13	['CEFTRIAXONE']
ScoreOnly	MISSING:30507	4	3.4	ATC_J01D_A63	['CEFTRIAXONE']
ScoreOnly	MISSING:30507	4	3.4	ATC_J01D_D04	['CEFTRIAXONE']
ScoreOnly	MISSING:30507	4	3.4	ATC_J01D_D54	['CEFTRIAXONE']
ScoreOnly	MISSING:30507	4	3.4	ATC_J01D_D63	['CEFTRIAXONE']
ScoreOnly	MISSING:31857	4	2.9	ATC_B05A_A05	['DEXTRAN']
ScoreOnly	MISSING:31855	4	2.9	ATC_B05A_A05	['DEXTRAN']
ScoreOnly	87701:408	4	2.7333333333333334	ATC_A06A_G06	['OIL']
NDC2ATC4+Score	45802:754	4	9.9	ATC_G03B_A03	['TESTOSTERONE']
NDC2ATC4+Score	24478:74	4	10.4	ATC_N06B_A04	['METHYLPHENIDATE']
NoMatch	MISSING:25841	4	-1.0	NONE_0	['METHYLPHENIDATE']
ScoreOnly	MISSING:40231	4	2.7333333333333334	ATC_A06A_G06	['OIL']
Only NDC2ATC4	6:3076	4	0.0	ATC_J05A_X__	[]
ScoreOnly	MISSING:38118	4	3.4	ATC_B05A_A07	['HETASTARCH']
ScoreOnly	86227:650	4	3.066666666666667	ATC_A10A_B01	['INSULIN']
ScoreOnly	86227:650	4	3.066666666666667	ATC_A10A_C01	['INSULIN']
ScoreOnly	86227:650	4	3.066666666666667	ATC_A10A_D01	['INSULIN']
ScoreOnly	86227:650	4	3.066666666666667	ATC_A10A_E01	['INSULIN']
ScoreOnly	86227:650	4	3.066666666666667	ATC_A10A_F01	['INSULIN']
ScoreOnly	MISSING:31105	4	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
ScoreOnly	51552:1004	4	2.6166666666666667	ATC_H05A_A01	['EXTRACT']
ScoreOnly	MISSING:30905	4	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
NDC2ATC4+Score	51167:300	4	10.4	ATC_R07A_X02	['IVACAFTOR']
NDC2ATC4+Score	173:761	4	10.4	ATC_N03A_X09	['LAMOTRIGINE']
ScoreOnly	MISSING:40669	4	2.35	ATC_B03A_E__	['IRON']
ScoreOnly	MISSING:40668	4	2.7333333333333334	ATC_A12C_D51	['FLUORIDE']
ScoreOnly	45802:176	4	2.9	ATC_B05B_C02	['CARBAMIDE']
ScoreOnly	45802:176	4	2.9	ATC_D02A_E01	['CARBAMIDE']
ScoreOnly	45802:176	4	2.9	ATC_D02A_E51	['CARBAMIDE']
ScoreOnly	MISSING:41107	4	2.35	ATC_B03A_E__	['IRON']
ScoreOnly	MISSING:40204	4	2.7333333333333334	ATC_A06A_G06	['OIL']
NDC2ATC4+Score	6:270	4	9.733333333333334	ATC_A11C_C05	['COLECALCIFEROL']
NDC2ATC4+Score	6:270	4	9.733333333333334	ATC_A11C_C55	['COLECALCIFEROL']
NDC2ATC4+Score	6:270	4	10.4	ATC_M05B_A04	['ALENDRONIC']
NDC2ATC4+Score	378:7308	4	11.0	ATC_B03A_A02	['FERROUS', 'FUMARATE']
NDC2ATC4+Score	378:7308	4	10.645833333333334	ATC_B03A_D02	['FERROUS', 'FUMARATE']
NDC2ATC4+Score	378:7308	4	9.775	ATC_G03A_A05	['NORETHISTERONE']
NDC2ATC4+Score	378:7308	4	9.775	ATC_G03A_B04	['NORETHISTERONE']
NDC2ATC4+Score	378:7308	4	10.4	ATC_G03A_C01	['NORETHISTERONE']
NDC2ATC4+Score	378:7308	4	10.4	ATC_G03C_A03	['ESTRADIOL']
NDC2ATC4+Score	378:7308	4	10.4	ATC_G03C_A53	['ESTRADIOL']
NDC2ATC4+Score	378:7308	4	10.4	ATC_G03D_C02	['NORETHISTERONE']
NDC2ATC4+Score	378:7308	4	9.9	ATC_L02A_A03	['ETHINYLESTRADIOL']
NoMatch	MISSING:36822	4	-1.0	NONE_0	['ETHINYLESTRADIOL']
NoMatch	MISSING:41121	4	-1.0	NONE_0	['ETHINYLESTRADIOL']
NoMatch	316:7400	4	-1.0	NONE_0	['ETHINYLESTRADIOL']
ScoreOnly	MISSING:37349	4	3.4	ATC_N01A_X07	['ETOMIDATE']
ScoreOnly	MISSING:40192	4	2.7333333333333334	ATC_A06A_G06	['OIL']
NDC2ATC4+Score	9:5137	4	10.4	ATC_J01X_X08	['LINEZOLID']
NDC2ATC4+Score	378:4594	4	10.4	ATC_C07A_B02	['METOPROLOL']
NDC2ATC4+Score	378:4594	4	10.4	ATC_C07A_B52	['METOPROLOL']
ScoreOnly	MISSING:31107	4	5.825	ATC_J06B_A02	['ADM', 'HUMAN', 'IMMUNOGLOBULINS', 'INTRAVASCULAR']
NDC2ATC4+Score	378:6614	4	10.4	ATC_D10A_D04	['ISOTRETINOIN']
NDC2ATC4+Score	378:6614	4	10.4	ATC_D10A_D54	['ISOTRETINOIN']
NDC2ATC4+Score	378:6614	4	10.4	ATC_D10B_A01	['ISOTRETINOIN']
ScoreOnly	54629:383	4	2.9	ATC_B03B_B01	['FOLIC']
ScoreOnly	54629:383	4	2.9	ATC_B03B_B51	['FOLIC']
NoMatch	MISSING:38412	3	-1.0	NONE_0	['FOLIC']
ScoreOnly	MISSING:38334	3	2.475	ATC_J06A_A__	['IMMUNE']
ScoreOnly	MISSING:29969	3	3.4	ATC_J01D_A04	['CEFAZOLIN']
ScoreOnly	MISSING:29969	3	3.4	ATC_J01D_B04	['CEFAZOLIN']
ScoreOnly	MISSING:35759	3	2.6	ATC_A07E_A06	['BUDESONIDE']
ScoreOnly	MISSING:35759	3	2.6	ATC_D07A_C09	['BUDESONIDE']
ScoreOnly	MISSING:35759	3	2.6	ATC_H02A_B16	['BUDESONIDE']
ScoreOnly	MISSING:35759	3	2.6	ATC_R01A_D05	['BUDESONIDE']
ScoreOnly	MISSING:35759	3	2.6	ATC_R03B_A02	['BUDESONIDE']
NoMatch	MISSING:37973	3	-1.0	NONE_0	['BUDESONIDE']
ScoreOnly	MISSING:34581	3	2.9	ATC_A07E_A03	['PREDNISONE']
ScoreOnly	MISSING:34581	3	2.9	ATC_H02A_B07	['PREDNISONE']
NDC2ATC4+Score	63323:349	3	11.5	ATC_J01D_H51	['CILASTATIN', 'IMIPENEM']
ScoreOnly	MISSING:34569	3	2.65	ATC_B03A_B08	['ACETYL']
NoMatch	MISSING:41521	3	-1.0	NONE_0	['ACETYL']
ScoreOnly	MISSING:35823	3	1.778968253968254	ATC_A07A_A05	['B']
ScoreOnly	MISSING:35823	3	1.778968253968254	ATC_J01X_B02	['B']
ScoreOnly	MISSING:35823	3	1.778968253968254	ATC_S01A_A18	['B']
ScoreOnly	MISSING:35823	3	1.778968253968254	ATC_S02A_A11	['B']
ScoreOnly	MISSING:35823	3	1.778968253968254	ATC_S03A_A03	['B']
ScoreOnly	MISSING:29961	3	3.4	ATC_J01D_A04	['CEFAZOLIN']
ScoreOnly	MISSING:29961	3	3.4	ATC_J01D_B04	['CEFAZOLIN']
NoMatch	MISSING:42038	3	-1.0	NONE_0	['CEFAZOLIN']
ScoreOnly	MISSING:34575	3	3.4	ATC_L01A_A03	['MELPHALAN']
ScoreOnly	MISSING:34618	3	3.4	ATC_L01X_E26	['CABOZANTINIB']
ScoreOnly	MISSING:34354	3	2.9	ATC_A07A_A09	['VANCOMYCIN']
ScoreOnly	MISSING:34354	3	2.9	ATC_J01X_A01	['VANCOMYCIN']
NoMatch	MISSING:33120	3	-1.0	NONE_0	['VANCOMYCIN']
ScoreOnly	99179:1260	3	2.8272727272727276	ATC_R01A_X__	['NASAL']
ScoreOnly	MISSING:33238	3	3.4	ATC_L01X_C02	['RITUXIMAB']
ScoreOnly	MISSING:33238	3	3.4	ATC_L01X_X21	['RITUXIMAB']
ScoreOnly	MISSING:41470	3	2.5666666666666664	ATC_R05F_B01	['COUGH']
ScoreOnly	MISSING:41470	3	2.5666666666666664	ATC_R05F_B02	['COUGH']
ScoreOnly	MISSING:34477	3	3.4	ATC_J01C_A12	['PIPERACILLIN']
ScoreOnly	MISSING:34477	3	3.4	ATC_J01C_G02	['TAZOBACTAM']
ScoreOnly	MISSING:29064	3	2.7333333333333334	ATC_A07D_A02	['OPIUM']
ScoreOnly	MISSING:29064	3	2.7333333333333334	ATC_N02A_A02	['OPIUM']
ScoreOnly	MISSING:39209	3	3.4	ATC_P02C_A01	['MEBENDAZOLE']
ScoreOnly	MISSING:39209	3	3.4	ATC_P02C_A51	['MEBENDAZOLE']
NDC2ATC4+Score	62559:173	3	10.4	ATC_L02B_B02	['NILUTAMIDE']
ScoreOnly	MISSING:41500	3	3.4	ATC_N04B_C09	['ROTIGOTINE']
ScoreOnly	8884:4146	3	2.693589743589744	ATC_D02A_C__	['PARAFFIN', 'SOFT']
ScoreOnly	MISSING:29866	3	3.4	ATC_J01D_A04	['CEFAZOLIN']
ScoreOnly	MISSING:29866	3	3.4	ATC_J01D_B04	['CEFAZOLIN']
NoMatch	MISSING:35654	3	-1.0	NONE_0	['CEFAZOLIN']
ScoreOnly	MISSING:29842	3	3.4	ATC_J01D_A04	['CEFAZOLIN']
ScoreOnly	MISSING:29842	3	3.4	ATC_J01D_B04	['CEFAZOLIN']
ScoreOnly	MISSING:29198	3	2.9	ATC_L04A_A01	['CICLOSPORIN']
ScoreOnly	MISSING:29198	3	2.9	ATC_L04A_D01	['CICLOSPORIN']
ScoreOnly	MISSING:29198	3	2.9	ATC_S01X_A18	['CICLOSPORIN']
ScoreOnly	12843:543	3	2.7333333333333334	ATC_G02C_C02	['NAPROXEN']
ScoreOnly	12843:543	3	2.7333333333333334	ATC_M01A_E02	['NAPROXEN']
ScoreOnly	12843:543	3	2.7333333333333334	ATC_M02A_A12	['NAPROXEN']
ScoreOnly	63323:820	3	2.475	ATC_C10A_X__	['LIPID']
NoMatch	30768:186	3	-1.0	NONE_0	['LIPID']
ScoreOnly	MISSING:41541	3	2.566666666666667	ATC_D01A_E12	['SALICYLIC']
ScoreOnly	MISSING:41541	3	2.566666666666667	ATC_S01B_C08	['SALICYLIC']
ScoreOnly	30768:295	3	2.7333333333333334	ATC_A06A_G06	['OIL']
ScoreOnly	MISSING:41970	3	3.4	ATC_N05C_H03	['TASIMELTEON']
NoMatch	MISSING:35651	3	-1.0	NONE_0	['TASIMELTEON']
ScoreOnly	MISSING:33024	3	3.4	ATC_J01C_A12	['PIPERACILLIN']
ScoreOnly	MISSING:33024	3	3.4	ATC_J01C_G02	['TAZOBACTAM']
ScoreOnly	MISSING:33023	3	3.4	ATC_J01C_A12	['PIPERACILLIN']
ScoreOnly	MISSING:33023	3	3.4	ATC_J01C_G02	['TAZOBACTAM']
NDC2ATC4+Score	2:8147	3	10.4	ATC_H01A_C01	['SOMATROPIN']
ScoreOnly	MISSING:39297	3	3.4	ATC_A07E_C02	['MESALAZINE']
ScoreOnly	MISSING:34797	3	2.1575757575757577	ATC_A10A_A04	['LONG']
NDC2ATC4+Score	904:6462	3	9.733333333333334	ATC_C01C_A06	['PHENYLEPHRINE']
NDC2ATC4+Score	904:6462	3	9.733333333333334	ATC_R01A_A04	['PHENYLEPHRINE']
NDC2ATC4+Score	904:6462	3	9.20232558139535	ATC_R01A_B01	['PHENYLEPHRINE']
NDC2ATC4+Score	904:6462	3	9.733333333333334	ATC_R01B_A03	['PHENYLEPHRINE']
NDC2ATC4+Score	904:6462	3	9.733333333333334	ATC_R01B_A53	['PHENYLEPHRINE']
NDC2ATC4+Score	904:6462	3	10.4	ATC_R06A_B01	['BROMPHENIRAMINE']
NDC2ATC4+Score	904:6462	3	10.4	ATC_R06A_B51	['BROMPHENIRAMINE']
NDC2ATC4+Score	904:6462	3	9.733333333333334	ATC_S01F_B01	['PHENYLEPHRINE']
NDC2ATC4+Score	904:6462	3	9.733333333333334	ATC_S01G_A05	['PHENYLEPHRINE']
NDC2ATC4+Score	904:6462	3	9.733333333333334	ATC_S01G_A55	['PHENYLEPHRINE']
NoMatch	30768:330	3	-1.0	NONE_0	['PHENYLEPHRINE']
NDC2ATC4+Score	904:7651	3	9.9	ATC_D04A_A32	['DIPHENHYDRAMINE']
NDC2ATC4+Score	904:7651	3	10.4	ATC_N02B_E01	['PARACETAMOL']
NDC2ATC4+Score	904:7651	3	9.9	ATC_R06A_A02	['DIPHENHYDRAMINE']
NDC2ATC4+Score	904:7651	3	9.9	ATC_R06A_A52	['DIPHENHYDRAMINE']
ScoreOnly	61553:713	3	2.6	ATC_A01A_D01	['EPINEPHRINE']
ScoreOnly	61553:713	3	2.6	ATC_B02B_C09	['EPINEPHRINE']
ScoreOnly	61553:713	3	2.6	ATC_C01C_A24	['EPINEPHRINE']
ScoreOnly	61553:713	3	2.6	ATC_R03A_A01	['EPINEPHRINE']
ScoreOnly	61553:713	3	2.6	ATC_R03C_A01	['EPINEPHRINE']
ScoreOnly	61553:713	3	2.6	ATC_S01E_A01	['EPINEPHRINE']
ScoreOnly	61553:713	3	2.6	ATC_S01E_A51	['EPINEPHRINE']
ScoreOnly	MISSING:37948	3	3.4	ATC_M01A_X05	['GLUCOSAMINE']
ScoreOnly	MISSING:35860	3	2.2111111111111112	ATC_A12C_C__	['MAGNESIUM']
ScoreOnly	MISSING:29203	3	3.4	ATC_L01D_C03	['MITOMYCIN']
NoMatch	MISSING:41972	3	-1.0	NONE_0	['MITOMYCIN']
ScoreOnly	MISSING:41539	3	2.566666666666667	ATC_D01A_E12	['SALICYLIC']
ScoreOnly	MISSING:41539	3	2.566666666666667	ATC_S01B_C08	['SALICYLIC']
ScoreOnly	MISSING:29912	3	3.4	ATC_J01D_A04	['CEFAZOLIN']
ScoreOnly	MISSING:29912	3	3.4	ATC_J01D_B04	['CEFAZOLIN']
NoMatch	MISSING:42031	3	-1.0	NONE_0	['CEFAZOLIN']
ScoreOnly	MISSING:38247	3	3.4	ATC_L01X_X05	['HYDROXYCARBAMIDE']
ScoreOnly	MISSING:35779	3	2.7333333333333334	ATC_N06A_X12	['BUPROPION']
ScoreOnly	MISSING:35779	3	2.7333333333333334	ATC_N07B_A02	['BUPROPION']
NoMatch	62441:415	3	-1.0	NONE_0	['BUPROPION']
ScoreOnly	MISSING:33042	3	3.4	ATC_J01C_A12	['PIPERACILLIN']
ScoreOnly	MISSING:33042	3	3.4	ATC_J01C_G02	['TAZOBACTAM']
NoMatch	MISSING:29046	3	-1.0	NONE_0	['TAZOBACTAM']
ScoreOnly	MISSING:37978	3	2.9	ATC_A06A_G04	['GLYCEROL']
ScoreOnly	MISSING:37978	3	2.9	ATC_A06A_X01	['GLYCEROL']
ScoreOnly	MISSING:33041	3	3.4	ATC_J01C_A12	['PIPERACILLIN']
ScoreOnly	MISSING:33041	3	3.4	ATC_J01C_G02	['TAZOBACTAM']
NoMatch	MISSING:35832	3	-1.0	NONE_0	['TAZOBACTAM']
ScoreOnly	MISSING:39356	3	3.4	ATC_A06A_C06	['METHYLCELLULOSE']
ScoreOnly	MISSING:33038	3	3.4	ATC_J01C_A12	['PIPERACILLIN']
ScoreOnly	MISSING:33038	3	3.4	ATC_J01C_G02	['TAZOBACTAM']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_A01A_B08	['NEOMYCIN']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_A01A_C03	['HYDROCORTISONE']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_A07A_A01	['NEOMYCIN']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_A07A_A51	['NEOMYCIN']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_A07E_A02	['HYDROCORTISONE']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_B05C_A09	['NEOMYCIN']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_C05A_A01	['HYDROCORTISONE']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_D06A_X04	['NEOMYCIN']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_D07A_A02	['HYDROCORTISONE']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_D07X_A01	['HYDROCORTISONE']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_H02A_B09	['HYDROCORTISONE']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_J01G_B05	['NEOMYCIN']
NDC2ATC4+Score	61570:32	3	9.082142857142857	ATC_J01X_B02	['POLYMYXIN']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_R02A_B01	['NEOMYCIN']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_S01A_A03	['NEOMYCIN']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_S01B_A02	['HYDROCORTISONE']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_S01C_B03	['HYDROCORTISONE']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_S02A_A07	['NEOMYCIN']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_S02B_A01	['HYDROCORTISONE']
NDC2ATC4+Score	61570:32	3	9.511111111111111	ATC_S03A_A01	['NEOMYCIN']
ScoreOnly	MISSING:34340	3	2.9	ATC_A07A_A09	['VANCOMYCIN']
ScoreOnly	MISSING:34340	3	2.9	ATC_J01X_A01	['VANCOMYCIN']
NoMatch	MISSING:42029	3	-1.0	NONE_0	['VANCOMYCIN']
ScoreOnly	16500:78	3	2.6	ATC_A11A_B__	['MULTIVITAMINS']
NDC2ATC4+Score	61570:110	3	9.733333333333334	ATC_C09A_A05	['RAMIPRIL']
ScoreOnly	MISSING:29192	3	2.9	ATC_A07A_A09	['VANCOMYCIN']
ScoreOnly	MISSING:29192	3	2.9	ATC_J01X_A01	['VANCOMYCIN']
NoMatch	8080:1455	3	-1.0	NONE_0	['VANCOMYCIN']
ScoreOnly	MISSING:41537	3	2.566666666666667	ATC_D01A_E12	['SALICYLIC']
ScoreOnly	MISSING:41537	3	2.566666666666667	ATC_S01B_C08	['SALICYLIC']
ScoreOnly	MISSING:39376	3	3.4	ATC_N06B_A04	['METHYLPHENIDATE']
ScoreOnly	MISSING:39376	3	3.4	ATC_N06B_B01	['METHYLPHENIDATE']
ScoreOnly	2:7597	3	3.4	ATC_N05A_H03	['OLANZAPINE']
ScoreOnly	MISSING:38327	3	2.475	ATC_J06A_A__	['IMMUNE']
ScoreOnly	MISSING:29872	3	3.4	ATC_J01D_A04	['CEFAZOLIN']
ScoreOnly	MISSING:29872	3	3.4	ATC_J01D_B04	['CEFAZOLIN']
ScoreOnly	MISSING:34503	3	3.4	ATC_J01C_A12	['PIPERACILLIN']
ScoreOnly	MISSING:34503	3	3.4	ATC_J01C_G02	['TAZOBACTAM']
ScoreOnly	81421:20	3	3.4	ATC_A06A_B02	['BISACODYL']
ScoreOnly	81421:20	3	3.4	ATC_A06A_G02	['BISACODYL']
ScoreOnly	31:8717	3	2.5666666666666664	ATC_R05F_B01	['COUGH']
ScoreOnly	31:8717	3	2.5666666666666664	ATC_R05F_B02	['COUGH']
NoMatch	MISSING:38265	3	-1.0	NONE_0	['COUGH']
ScoreOnly	MISSING:34405	3	2.9	ATC_A07A_A09	['VANCOMYCIN']
ScoreOnly	MISSING:34405	3	2.9	ATC_J01X_A01	['VANCOMYCIN']
NDC2ATC4+Score	9:3331	3	9.733333333333334	ATC_D10A_F01	['CLINDAMYCIN']
NDC2ATC4+Score	9:3331	3	9.733333333333334	ATC_D10A_F51	['CLINDAMYCIN']
NDC2ATC4+Score	9:3331	3	9.733333333333334	ATC_G01A_A10	['CLINDAMYCIN']
NDC2ATC4+Score	9:3331	3	9.733333333333334	ATC_J01F_F01	['CLINDAMYCIN']
NoMatch	8290:911	3	-1.0	NONE_0	['CLINDAMYCIN']
ScoreOnly	MISSING:34451	3	2.35	ATC_B03A_E__	['IRON']
ScoreOnly	MISSING:35709	3	3.4	ATC_L01X_X32	['BORTEZOMIB']
ScoreOnly	MISSING:39261	3	2.242857142857143	ATC_A12C_B__	['ZINC']
ScoreOnly	MISSING:39261	3	2.242857142857143	ATC_D02A_B__	['ZINC']
NoMatch	MISSING:41988	3	-1.0	NONE_0	['ZINC']
ScoreOnly	MISSING:35708	3	3.4	ATC_L01X_X32	['BORTEZOMIB']
NDC2ATC4+Score	32:1203	3	10.397058823529413	ATC_A09A_A02	['LIPASE', 'PROTEASE']
NDC2ATC4+Score	9:260	3	9.9	ATC_C10A_C02	['COLESTIPOL']
ScoreOnly	MISSING:29945	3	3.4	ATC_J01D_A04	['CEFAZOLIN']
ScoreOnly	MISSING:29945	3	3.4	ATC_J01D_B04	['CEFAZOLIN']
ScoreOnly	MISSING:29948	3	3.4	ATC_J01D_A04	['CEFAZOLIN']
ScoreOnly	MISSING:29948	3	3.4	ATC_J01D_B04	['CEFAZOLIN']
NoMatch	MISSING:39237	3	-1.0	NONE_0	['CEFAZOLIN']
NoMatch	MISSING:29149	3	-1.0	NONE_0	['CEFAZOLIN']
ScoreOnly	MISSING:34635	3	3.4	ATC_A10B_H01	['SITAGLIPTIN']
NoMatch	8373:755	3	-1.0	NONE_0	['SITAGLIPTIN']
ScoreOnly	MISSING:34633	3	3.4	ATC_A10B_H01	['SITAGLIPTIN']
NoMatch	62441:400	3	-1.0	NONE_0	['SITAGLIPTIN']
ScoreOnly	MISSING:42078	3	2.9	ATC_G03B_A03	['TESTOSTERONE']
ScoreOnly	MISSING:38390	3	4.2	ATC_J07B_B__	['INFLUENZA', 'VACCINES']
NoMatch	MISSING:34735	3	-1.0	NONE_0	['INFLUENZA', 'VACCINES']
NoMatch	61894:1	3	-1.0	NONE_0	['INFLUENZA', 'VACCINES']
NDC2ATC4+Score	16110:35	3	10.4	ATC_D07A_C07	['FLUDROXYCORTIDE']
NDC2ATC4+Score	9:3449	3	10.4	ATC_A10B_B01	['GLIBENCLAMIDE']
NoMatch	MISSING:33104	3	-1.0	NONE_0	['GLIBENCLAMIDE']
ScoreOnly	MISSING:38302	3	3.4	ATC_B01A_C11	['ILOPROST']
ScoreOnly	MISSING:37958	3	3.4	ATC_M01A_X05	['GLUCOSAMINE']
NoMatch	8333:1547	3	-1.0	NONE_0	['GLUCOSAMINE']
NoMatch	MISSING:42001	3	-1.0	NONE_0	['GLUCOSAMINE']
NoMatch	MISSING:39321	3	-1.0	NONE_0	['GLUCOSAMINE']
NDC2ATC4+Score	61958:1701	3	10.4	ATC_L01X_X47	['IDELALISIB']
NDC2ATC4+Score	832:465	3	9.733333333333334	ATC_A07A_A02	['NYSTATIN']
NDC2ATC4+Score	832:465	3	9.733333333333334	ATC_D01A_A01	['NYSTATIN']
NDC2ATC4+Score	832:465	3	9.733333333333334	ATC_G01A_A01	['NYSTATIN']
NDC2ATC4+Score	832:465	3	9.733333333333334	ATC_G01A_A51	['NYSTATIN']
NoMatch	MISSING:35798	3	-1.0	NONE_0	['NYSTATIN']
NoMatch	MISSING:39249	3	-1.0	NONE_0	['NYSTATIN']
ScoreOnly	MISSING:33178	3	3.4	ATC_J01C_A12	['PIPERACILLIN']
ScoreOnly	MISSING:33178	3	3.4	ATC_J01C_G02	['TAZOBACTAM']
ScoreOnly	MISSING:42074	3	3.4	ATC_D01A_E15	['TERBINAFINE']
ScoreOnly	MISSING:42074	3	3.4	ATC_D01B_A02	['TERBINAFINE']
NDC2ATC4+Score	9:5013	3	10.4	ATC_A10B_F02	['MIGLITOL']
ScoreOnly	MISSING:38295	3	3.4	ATC_N05A_X14	['ILOPERIDONE']
NoMatch	MISSING:39257	3	-1.0	NONE_0	['ILOPERIDONE']
ScoreOnly	MISSING:33176	3	3.4	ATC_J01C_A12	['PIPERACILLIN']
ScoreOnly	MISSING:33176	3	3.4	ATC_J01C_G02	['TAZOBACTAM']
ScoreOnly	MISSING:42075	3	3.4	ATC_D01A_E15	['TERBINAFINE']
ScoreOnly	MISSING:42075	3	3.4	ATC_D01B_A02	['TERBINAFINE']
NoMatch	MISSING:38270	3	-1.0	NONE_0	['TERBINAFINE']
NoMatch	8333:1624	3	-1.0	NONE_0	['TERBINAFINE']
ScoreOnly	8333:1626	3	1.8250000000000002	ATC_D09A____	['DRESSINGS']
NoMatch	MISSING:34536	3	-1.0	NONE_0	['DRESSINGS']
ScoreOnly	MISSING:37936	3	3.4	ATC_M01A_X05	['GLUCOSAMINE']
ScoreOnly	MISSING:34553	3	3.4	ATC_L01X_E05	['SORAFENIB']
ScoreOnly	MISSING:35788	3	3.4	ATC_N02B_E01	['PARACETAMOL']
NoMatch	41100:72	3	-1.0	NONE_0	['PARACETAMOL']
NDC2ATC4+Score	9:758	3	9.65	ATC_D07A_A01	['METHYLPREDNISOLONE']
NDC2ATC4+Score	9:758	3	9.65	ATC_D10A_A02	['METHYLPREDNISOLONE']
NDC2ATC4+Score	9:758	3	9.65	ATC_H02A_B04	['METHYLPREDNISOLONE']
ScoreOnly	MISSING:29923	3	3.4	ATC_J01D_A04	['CEFAZOLIN']
ScoreOnly	MISSING:29923	3	3.4	ATC_J01D_B04	['CEFAZOLIN']
NoMatch	11917:99	3	-1.0	NONE_0	['CEFAZOLIN']
ScoreOnly	MISSING:33223	3	3.4	ATC_P01B_D01	['PYRIMETHAMINE']
ScoreOnly	MISSING:33223	3	3.4	ATC_P01B_D51	['PYRIMETHAMINE']
ScoreOnly	MISSING:34464	3	3.4	ATC_J01C_A12	['PIPERACILLIN']
ScoreOnly	MISSING:34464	3	3.4	ATC_J01C_G02	['TAZOBACTAM']
ScoreOnly	MISSING:34505	3	3.4	ATC_J01C_A12	['PIPERACILLIN']
ScoreOnly	MISSING:34505	3	3.4	ATC_J01C_G02	['TAZOBACTAM']
NoMatch	41679:931	3	-1.0	NONE_0	['TAZOBACTAM']
NoMatch	25866:553	3	-1.0	NONE_0	['TAZOBACTAM']
ScoreOnly	MISSING:39221	3	3.4	ATC_N05C_H01	['MELATONIN']
ScoreOnly	MISSING:39221	3	3.4	ATC_N05C_M17	['MELATONIN']
ScoreOnly	MISSING:39278	3	3.4	ATC_N01B_B03	['MEPIVACAINE']
ScoreOnly	MISSING:39278	3	3.4	ATC_N01B_B53	['MEPIVACAINE']
ScoreOnly	MISSING:29108	3	2.1692307692307695	ATC_B03A_B06	['FERRIC']
ScoreOnly	MISSING:29108	3	2.1692307692307695	ATC_V03A_E08	['FERRIC']
ScoreOnly	MISSING:29108	3	2.1692307692307695	ATC_V09X_X04	['FERRIC']
NoMatch	MISSING:35813	3	-1.0	NONE_0	['FERRIC']
NDC2ATC4+Score	99207:290	3	10.4	ATC_D11A_X11	['HYDROQUINONE']
ScoreOnly	904:5068	3	2.9	ATC_A02D_A01	['SILICONES']
ScoreOnly	904:5068	3	2.9	ATC_A03A_X13	['SILICONES']
NoMatch	MISSING:35815	3	-1.0	NONE_0	['SILICONES']
ScoreOnly	MISSING:42066	3	4.5	ATC_J05A_F13	['ALAFENAMIDE', 'TENOFOVIR']
ScoreOnly	MISSING:41967	3	3.4	ATC_N02A_X06	['TAPENTADOL']
ScoreOnly	MISSING:35819	3	2.242857142857143	ATC_A12C_B__	['ZINC']
ScoreOnly	MISSING:35819	3	2.242857142857143	ATC_D02A_B__	['ZINC']
ScoreOnly	MISSING:38256	3	3.4	ATC_A03B_A03	['HYOSCYAMINE']
