RXN_CD	RXN_NM	cnt
217360	Glucotrol XL	5
579696	Guaifenesin 525 MG / Pseudoephedrine 50 MG Extended Release Oral Tablet	1
645109	Glumetza	2
647237	glimepiride 2 MG / pioglitazone 30 MG Oral Tablet	2
731463	glimepiride 2 MG / pioglitazone 30 MG Oral Tablet [Duetact]	1
351848	Guaifenesin 600 MG / Pseudoephedrine 45 MG Extended Release Oral Tablet	2
1860132	5 ML Potassium Chloride 2 MEQ/ML Injection	1
647239	glimepiride 4 MG / pioglitazone 30 MG Oral Tablet	2
1358615	Guaifenesin 600 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet [Zephrex]	2
1796672	5 ML Protamine Sulfate (USP) 10 MG/ML Injection	1
4885	Glutamine	10
731457	glimepiride 4 MG / pioglitazone 30 MG Oral Tablet [Duetact]	1
312973	5 ML Sodium Bicarbonate 40 MG/ML Injection	1
205657	Guaifenesin 600 MG Extended Release Oral Tablet [Humibid L.A.]	2
706896	glimepiride 4 MG / rosiglitazone 8 MG Oral Tablet	2
1421562	Guaifenesin 800 MG / Phenylephrine Hydrochloride 25 MG Extended Release Oral Tablet	1
861731	Glipizide 2.5 MG / Metformin hydrochloride 250 MG Oral Tablet	2
1242131	glucarpidase 1000 UNT Injection	1
199153	Glutamine 500 MG Oral Tablet	1
542777	Guaifenesin 900 MG / Phenylephrine 25 MG Extended Release Oral Tablet	3
1869690	Glutamine 5000 MG Powder for Oral Solution [NutreStore]	1
282954	Glutathione 50 MG Oral Tablet	1
466459	Glucosamine / methylsulfonylmethane	8
217426	Guaifenex DM	1
217432	Guaifenex PSE 60	1
487064	Glucosamine 1000 MG Oral Tablet	3
1868469	5 ML Sodium Bicarbonate 42 MG/ML Injection	1
197743	Guanabenz 4 MG Oral Tablet	2
206387	Guanabenz 4 MG Oral Tablet [Wytensin]	1
1809104	5 ML Sufentanil 0.05 MG/ML Injection	2
227225	Guanabenz Acetate	2
236608	Glucosamine hydrochloride	4
1727000	5 ML Sugammadex 100 MG/ML Injection	1
1291244	Glucosamine hydrochloride 750 MG Oral Tablet	2
40114	Guanfacine	12
197745	Guanfacine 1 MG Oral Tablet	2
4815	Glyburide	22
197746	Guanfacine 2 MG Oral Tablet	2
206413	Guanfacine 2 MG Oral Tablet [Tenex]	1
723896	Glucosamine Sulfate 250 MG / methylsulfonylmethane 250 MG Oral Capsule	1
50675	Guanidine	1
285129	Glyburide / Metformin	6
224941	Guiatuss	1
1928588	guselkumab	3
197737	Glyburide 1.25 MG Oral Tablet	3
217467	Gyne-Lotrimin Inserts	2
707790	Gynecort	1
314000	Glyburide 1.5 MG Oral Tablet	2
217468	Gynodiol	2
310534	Glyburide 2.5 MG Oral Tablet	3
351114	5 ML zoledronic acid 0.8 MG/ML Injection	3
205875	Glyburide 2.5 MG Oral Tablet [Diabeta]	1
881409	Glyburide 3 MG Oral Tablet [Glynase]	1
351945	5 ML zoledronic acid 0.8 MG/ML Injection [Zometa]	1
221105	Haemophilus capsular oligosaccharide	3
1293412	5-Hydroxytryptophan / Magnesium Oxide / Melatonin / Tryptophan / Vitamin B6	1
1293413	5-Hydroxytryptophan 50 MG / Magnesium Oxide 50 MG / Melatonin 2 MG / Tryptophan 100 MG / Vitamin B6 10 MG Oral Capsule	1
252960	Glyburide 4.5 MG Oral Tablet	1
861753	Glyburide 5 MG / Metformin hydrochloride 500 MG Oral Tablet	2
606317	Haemophilus capsular oligosaccharide 0.015 MG/ML / Neisseria meningitidis 0.25 MG/ML Injectable Suspension	3
861757	Glyburide 5 MG / Metformin hydrochloride 500 MG Oral Tablet [Glucovance]	1
5084	Halcinonide	5
205879	Glyburide 5 MG Oral Tablet [Diabeta]	1
881411	Glyburide 6 MG Oral Tablet [Glynase]	1
310669	Halcinonide 1 MG/ML Topical Solution	1
227423	Halcion	2
759731	Halflytely	1
4850	Glucose	78
485514	5-Hydroxytryptophan 50 MG Oral Capsule	2
820778	Glucose / Lidocaine	1
802710	Halls	7
1038787	Glucose 0.4 MG/MG Oral Gel [Glutose]	1
310670	Haloperidol 0.5 MG Oral Tablet	2
1313305	5-HYDROXYTRYPTOPHAN, DL-	3
891451	Glucose 1000 MG Chewable Tablet	2
314035	Haloperidol 10 MG Oral Tablet	2
1490659	50 ACTUAT Beclomethasone Dipropionate 0.08 MG/ACTUAT Metered Dose Inhaler [Qvar]	1
70602	Glutamate	2
314034	Haloperidol 2 MG Oral Tablet	2
828930	50 ACTUAT flunisolide 0.25 MG/ACTUAT Metered Dose Inhaler	3
859867	haloperidol decanoate 50 MG/ML Injectable Solution	2
199866	Glutamine 500 MG Oral Capsule	2
1591944	Harvoni	1
217476	HC-Tussive-D	1
258439	Heavy mineral oil	8
261539	Hectorol	4
1372721	Hematogen	1
978673	heme iron polypeptide	2
1012425	50 ML Bupivacaine Hydrochloride 2.5 MG/ML Prefilled Syringe	5
1047876	Gly-Oxide	1
1358125	50 ML Bupivacaine Hydrochloride 5 MG/ML Prefilled Syringe	3
1657658	50 ML cetuximab 2 MG/ML Injection	1
861743	Glyburide 1.25 MG / Metformin hydrochloride 250 MG Oral Tablet	2
685578	50 ML Clindamycin 12 MG/ML Injection [Cleocin]	1
685576	50 ML Clindamycin 18 MG/ML Injection [Cleocin]	1
1718906	50 ML Dexmedetomidine 0.004 MG/ML Injection	1
1721310	50 ML Fluconazole 2 MG/ML Injection	1
310476	50 ML Gentamicin 1.4 MG/ML Injection	1
861747	Glyburide 1.25 MG / Metformin hydrochloride 250 MG Oral Tablet [Glucovance]	1
727517	50 ML Glucose 500 MG/ML Prefilled Syringe	1
205872	Glyburide 1.25 MG Oral Tablet [Diabeta]	1
205876	Glyburide 2.5 MG Oral Tablet [Micronase]	1
1809061	50 ML Immunoglobulin G, Human 200 MG/ML Injection	3
5224	heparin	42
1665497	50 ML Levofloxacin 5 MG/ML Injection	2
310537	Glyburide 5 MG Oral Tablet	3
4910	Glycerin	122
205880	Glyburide 5 MG Oral Tablet [Micronase]	1
26744	hepatitis B immune globulin	4
1007358	Glycerin / hypromellose / Naphazoline	1
1658259	50 ML Magnesium Sulfate 40 MG/ML Injection	2
1602012	Glycerin / Lidocaine	1
1007064	Glycerin / hypromellose / Polyethylene Glycol 400	8
1658245	50 ML Magnesium Sulfate 500 MG/ML Injection	1
412675	hepatitis B immune globulin 50 UNT/ML Injectable Solution	2
311450	50 ML Mannitol 250 MG/ML Injection	1
1007756	Glycerin / hypromellose / Polyethylene Glycol 400 / tetrahydrozoline	2
858027	Glycerin / Naphazoline	3
5531	Hetastarch	1
1720001	Glycerin / Petrolatum / Phenylephrine / Shark liver oil	3
1491619	Hetlioz	1
1007750	Glycerin / hypromellose / Polyethylene Glycol 400 / tetrahydrozoline / Zinc Sulfate	2
1008286	Glycerin / phenol	3
669623	Hexylresorcinol 1 MG/ML Topical Solution [ST-37]	1
247463	Hexylresorcinol 2.4 MG Oral Lozenge	2
1008535	Glycerin / Petrolatum / Phenylephrine / pramoxine	8
689436	Glycerin / Propylene glycol	7
142136	Histamine Dihydrochloride	2
689441	Glycerin / Sodium Chloride	2
217548	Histatrol	1
359595	Glycerin 10 MG/ML / Polysorbate 80 10 MG/ML Ophthalmic Solution	3
1491873	Histex PD Reformulated Mar 2014	1
806667	Glycerin 10 MG/ML / Sodium Chloride 0.0598 MEQ/ML Nasal Spray	2
1740437	Histrelin acetate 0.00271 MG/HR Drug Implant	3
259305	Glycerin 10 MG/ML Ophthalmic Solution	1
217558	Histussin D	1
1191341	Glycerin 1000 MG Rectal Suppository [Pedia-Lax Liquid Glycerin Suppositories]	1
992759	Homatropine hydrobromide 50 MG/ML Ophthalmic Solution [Homatropaire]	1
992675	homatropine methylbromide 0.3 MG/ML / Hydrocodone Bitartrate 1 MG/ML Oral Solution [Hydromet]	1
1251049	Glycerin 1610 MG Rectal Suppository	4
581672	Glycerin 0.18 MG/MG Oral Gel	2
317825	Horse Chestnut Preparation	2
729790	Glycerin 180 MG/ML Oral Spray	2
596936	Glycerin 1000 MG/ML Enema	2
996026	Glycerin 2 MG/ML / hypromellose 2 MG/ML / Polyethylene Glycol 400 10 MG/ML Ophthalmic Solution [Visine Pure Tears]	1
1086375	Glycerin 1000 MG/ML Enema [Fleet Glycerin Suppositories Adult]	1
895966	Glycerin 1037 MG/ML Enema	2
1148249	Glycerin 2 MG/ML / hypromellose 3.6 MG/ML / Polyethylene Glycol 400 10 MG/ML / Tetrahydrozoline hydrochloride 0.5 MG/ML / Zinc Sulfate 2.5 MG/ML Ophthalmic Solution	2
1731545	50 ML Morphine Sulfate 50 MG/ML Injection	1
253088	Horse Chestnut Preparation 300 MG Oral Capsule	3
1232705	Glycerin 2 MG/ML / hypromellose 3.6 MG/ML / Polyethylene Glycol 400 10 MG/ML / Tetrahydrozoline hydrochloride 0.5 MG/ML Ophthalmic Solution	2
312083	50 ML Ondansetron 0.64 MG/ML Injection	1
1316105	Human herpesvirus 1	2
1046644	Glycerin 2.5 MG/ML / Naphazoline Hydrochloride 0.12 MG/ML / Zinc Sulfate 2.5 MG/ML Ophthalmic Solution	1
1860241	50 ML Potassium Chloride 0.2 MEQ/ML Injection	1
421299	Glycerin 1200 MG Rectal Suppository	9
1098601	Glycerin 6 MG/ML / Propylene glycol 6 MG/ML Ophthalmic Solution [Soothe Lubricant Eye Drops]	1
1251062	Glycerin 1200 MG Rectal Suppository [Sani-Supp]	1
310571	Glycine 15 MG/ML Irrigation Solution	1
1052358	Glycerin 1300 MG Rectal Suppository	1
1007640	Human-Bovine Reassortant Rotavirus Strain G1 Vaccine / Human-Bovine Reassortant Rotavirus Strain G2 Vaccine / Human-Bovine Reassortant Rotavirus Strain G3 Vaccine / Human-Bovine Reassortant Rotavirus Strain G4 Vaccine / Human-Bovine Reassortant Rotavirus Strain P1A[8] Vaccine	2
792094	glycolate 140 MG/ML Medicated Liquid Soap [Aqua Glycolic Shampoo and Body Cleanser]	1
1148253	Glycerin 2 MG/ML / hypromellose 3.6 MG/ML / Polyethylene Glycol 400 10 MG/ML / Tetrahydrozoline hydrochloride 0.5 MG/ML / Zinc Sulfate 2.5 MG/ML Ophthalmic Solution [Visine Totality]	1
1046645	Glycerin 2.5 MG/ML / hypromellose 8 MG/ML / Naphazoline Hydrochloride 0.12 MG/ML Ophthalmic Solution	2
42729	Humate-P	5
707207	Glycerin 2100 MG Rectal Suppository [Colace Glycerin Suppositories]	1
217564	Humibid DM	1
994398	Glycerin 2800 MG Enema	2
848057	Humibid L.A. Reformulated Apr 2009	2
1721575	Glycopyrrolate / indacaterol	2
258349	Hurricaine	1
1300478	hyaluronidase, human recombinant	1
861992	Hycodan Solution	2
1235200	Glycerin 5 MG/ML / Naphazoline Hydrochloride 0.3 MG/ML Ophthalmic Solution	1
1720948	Glycopyrrolate 0.0156 MG / indacaterol 0.0275 MG Inhalant Powder	2
1721303	Glycopyrrolate 0.0156 MG Inhalant Powder	1
1720953	Glycopyrrolate 0.0156 MG / indacaterol 0.0275 MG Inhalant Powder [Utibron]	1
197738	Glycopyrrolate 1 MG Oral Tablet	2
205885	Glycopyrrolate 0.2 MG/ML Injectable Solution [Robinul]	1
1247658	Glycopyrrolate 1.5 MG Oral Tablet	1
5470	Hydralazine	13
217370	Glynase Pres-Tab	3
1868486	50 ML Sodium Bicarbonate 84 MG/ML Injection	1
82027	Hydralazine Hydrochloride	5
217372	Glyset	3
905199	Hydralazine Hydrochloride 10 MG Oral Tablet	1
1243247	Gold Bond Foot Powder Maximum Strength	1
1116156	Gold Bond Maximum Relief	1
905211	Hydralazine Hydrochloride 25 MG / Hydrochlorothiazide 25 MG Oral Capsule	2
242825	50 ML Tobramycin 1.2 MG/ML Injection	1
1546438	glycopyrronium	22
253171	Golden seal root	1
319837	Gotu Kola Extract	1
1087976	Gralise	2
905377	Hydralazine Hydrochloride 37.5 MG / Isosorbide Dinitrate 20 MG Oral Tablet	2
284083	Glycyrrhiza glabra extract 450 MG Oral Capsule	1
750191	Gramicidin 0.025 MG/ML / Neomycin 1.75 MG/ML / Polymyxin B 10000 UNT/ML Ophthalmic Solution [Neosporin Solution]	2
905221	Hydralazine Hydrochloride 50 MG / Hydrochlorothiazide 50 MG Oral Capsule [Apresazide]	1
217390	Granul-Derm	1
849647	Hydro 35	1
1535490	Glycyrrhiza glabra whole extract	1
253172	grape extract	4
200173	Grape Seed Extract 50 MG Oral Tablet	1
881404	Glynase	3
252801	Green Tea Extract 250 MG Oral Capsule	2
203414	Gris-PEG	2
405122	Glyquin-XM	1
214621	Hydrochlorothiazide / Metoprolol	12
1806183	50/50 Release 24 HR Methylphenidate Hydrochloride 40 MG Extended Release Oral Capsule	2
635989	Gold Bond	1
242831	Griseofulvin 125 MG Oral Tablet	2
1243285	Gold Bond Lotion	1
1743871	500 ML Dopamine Hydrochloride 0.8 MG/ML Injection	1
310792	Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet	2
197885	Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet	4
205904	Griseofulvin 125 MG Oral Tablet [Gris-PEG]	1
207961	Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Prinzide]	1
1372255	Goldenseal extract	1
239238	Griseofulvin 25 MG/ML Oral Suspension	2
823982	Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Zestoretic]	1
205935	Griseofulvin 25 MG/ML Oral Suspension [Grifulvin V]	1
979466	Hydrochlorothiazide 12.5 MG / Losartan Potassium 100 MG Oral Tablet [Hyzaar]	1
359596	Goldenseal extract 1000 MG Oral Capsule	1
205915	Griseofulvin 500 MG Oral Tablet [Grifulvin V]	1
91077	Griseofulvin microsize	3
352671	Guai-Dex	1
819300	golimumab	11
847761	Guaifed Reformulated Apr 2009	2
1299859	Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 15 MG Oral Tablet	2
1299871	Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 7.5 MG Oral Tablet	2
1299873	Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 7.5 MG Oral Tablet [Uniretic]	1
26180	Golytely	2
310797	Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet	3
991553	Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet [Quinaretic]	1
117040	Gonal F	7
998016	Goniovisc	1
283317	Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet	2
310592	Goserelin 3.6 MG Drug Implant	2
1863607	500 ML Glucose 50 MG/ML / Potassium Chloride 0.02 MEQ/ML / Sodium Chloride 4.5 MG/ML Injection	2
809026	Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Diovan HCT]	1
197963	Hydrochlorothiazide 15 MG / Methyldopa 250 MG Oral Tablet	2
1794904	500 ML Glucose 50 MG/ML / Sodium Chloride 2.25 MG/ML Injection	1
5011	Gramicidin	7
197887	Hydrochlorothiazide 25 MG / Lisinopril 20 MG Oral Tablet	3
1597129	5000 MG Testosterone 0.01 MG/MG Topical Gel	3
823971	Hydrochlorothiazide 25 MG / Lisinopril 20 MG Oral Tablet [Zestoretic]	1
310594	Gramicidin 0.025 MG/ML / Neomycin 1.75 MG/ML / Polymyxin B 10000 UNT/ML Ophthalmic Solution	7
847957	6 ACTUAT Follitropin Alfa 75 UNT/ACTUAT Prefilled Syringe	3
847042	Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT]	1
847958	6 ACTUAT Follitropin Alfa 75 UNT/ACTUAT Prefilled Syringe [Gonal F]	1
856426	Hydrochlorothiazide 25 MG / Propranolol Hydrochloride 40 MG Oral Tablet [Inderide]	1
1442414	6 ML heparin sodium, porcine 100 UNT/ML Prefilled Syringe	1
882559	Hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet [Accuretic]	1
310596	Gramicidin 0.025 MG/ML / Neomycin 5 MG/ML / Polymyxin B 10000 UNT/ML Ophthalmic Solution	7
477130	Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet	2
103909	Granisetron 1 MG Oral Tablet [Kytril]	1
93253	Hydrochlorothiazide 25 MG / Triamterene 37.5 MG Oral Tablet [Maxzide]	1
240912	Granisetron 1 MG/ML Injectable Solution	2
349353	Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet	2
1442677	Granix	1
197351	6-Aminocaproic Acid 500 MG Oral Tablet	2
1495310	Grastek	1
809022	Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Diovan HCT]	1
1303107	60 ACTUAT aclidinium bromide 0.4 MG/ACTUAT Dry Powder Inhaler [Tudorza]	1
809030	Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Diovan HCT]	1
283018	GREEN TEA LEAF EXTRACT 250 MG Oral Capsule	2
207938	Hydrochlorothiazide 25 MG Oral Tablet [HydroDIURIL]	1
207939	Hydrochlorothiazide 25 MG Oral Tablet [Oretic]	1
93252	Hydrochlorothiazide 50 MG / Triamterene 75 MG Oral Tablet [Maxzide]	1
217398	GRISEOFULVIN, ULTRAMICROCRYSTALLINE	2
5031	Guaiacol	1
217407	Guaiatussin AC	1
217414	Guaifed PD	2
261533	Guaifen DM	1
1313294	Guaifenesin 10 MG/ML / Hydrocodone Bitartrate 0.5 MG/ML / Phenylephrine Hydrochloride 1.5 MG/ML Oral Solution	1
860246	Guaifenesin 10 MG/ML / Hydrocodone Bitartrate 0.5 MG/ML / Phenylephrine Hydrochloride 1.5 MG/ML Oral Solution [Qual-Tussin DC]	1
198687	Guaifenesin 100 MG Oral Tablet	1
1244739	Guaifenesin 1050 MG / Phenylephrine Hydrochloride 30 MG Extended Release Oral Tablet [Duratuss PE]	1
1244667	Guaifenesin 1200 MG / Phenylephrine Hydrochloride 25 MG Extended Release Oral Tablet [Duratuss GP Reformulated Sep 2008]	1
349393	Guaifenesin 1200 MG / Pseudoephedrine 120 MG Extended Release Oral Tablet	6
860544	Guaifenesin 20 MG/ML / Hydrocodone Bitartrate 0.5 MG/ML Oral Solution	1
860549	Guaifenesin 20 MG/ML / Hydrocodone Bitartrate 0.6 MG/ML / Pseudoephedrine 3 MG/ML Oral Solution	1
801092	60 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler	8
860568	Guaifenesin 20 MG/ML / Hydrocodone Bitartrate 0.7 MG/ML Oral Solution [Tussiclear DH]	1
1246315	60 ACTUAT Budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]	1
860175	Guaifenesin 20 MG/ML / Hydrocodone Bitartrate 1 MG/ML / Phenylephrine 1.5 MG/ML Oral Solution	1
799038	60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler	2
799034	60 ACTUAT ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler	2
896008	60 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler	2
856915	Guaifenesin 20 MG/ML / Hydrocodone Bitartrate 1 MG/ML Oral Solution	10
860266	Guaifenesin 20 MG/ML / Hydrocodone Bitartrate 1 MG/ML Oral Solution [Cotuss-V]	1
1941611	60 ACTUAT Fluticasone propionate 0.055 MG/ACTUAT Dry Powder Inhaler	1
860669	Guaifenesin 20 MG/ML / Hydrocodone Bitartrate 1 MG/ML Oral Solution [Vi Q Tuss]	1
896184	60 ACTUAT Fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	3
856917	Guaifenesin 20 MG/ML / Hydrocodone Bitartrate 1 MG/ML Oral Solution [Vicodin Tuss]	1
896023	60 ACTUAT Fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler [Flovent]	1
349565	Guaifenesin 20 MG/ML / Phenylephrine 1.5 MG/ML Oral Solution	3
896010	60 ACTUAT Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler	2
896271	60 ACTUAT Fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]	1
1089775	Guaifenesin 20 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution	5
1091520	Guaifenesin 20 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution [Robitussin-PE]	1
1090692	Guaifenesin 20 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution [Tussin PE]	1
1941605	60 ACTUAT Fluticasone propionate 0.232 MG/ACTUAT Dry Powder Inhaler	1
5489	Hydrocodone	123
213158	Guaifenesin 20 MG/ML Oral Solution [Scot-Tussin]	1
896209	60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler	3
1114334	Hydrocodone Bitartrate 1 MG/ML / Pseudoephedrine Hydrochloride 12 MG/ML Oral Solution	4
896212	60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]	1
896027	60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler [Flovent]	1
1308371	Guaifenesin 200 MG / Phenylephrine Hydrochloride 7.5 MG Extended Release Oral Capsule	1
1308373	Guaifenesin 200 MG / Phenylephrine Hydrochloride 7.5 MG Extended Release Oral Capsule [Guaifed PD Reformulated Nov 2008]	1
1442522	Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule	5
1660937	60 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler	2
1090482	Guaifenesin 200 MG / Pseudoephedrine Hydrochloride 30 MG Oral Capsule	1
1442528	Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule [Zohydro]	2
859335	Guaifenesin 30 MG/ML / Hydrocodone Bitartrate 0.5 MG/ML / Phenylephrine 1.2 MG/ML Oral Solution [Tussafed-HC]	1
1442536	Hydrocodone Bitartrate 20 MG Extended Release Oral Capsule [Zohydro]	2
746814	60 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler	5
1149353	Guaifenesin 375 MG / Pseudoephedrine Hydrochloride 60 MG Oral Tablet [Entex T]	1
1442538	Hydrocodone Bitartrate 30 MG Extended Release Oral Capsule	1
859931	Guaifenesin 40 MG/ML / Hydrocodone Bitartrate 1.2 MG/ML Oral Solution	1
1546082	60 ACTUAT olodaterol 0.0025 MG/ACTUAT Metered Dose Inhaler	2
647328	Guaifenesin 40 MG/ML / Phenylephrine 1.5 MG/ML Oral Solution	1
1356349	Guaifenesin 40 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution	1
866049	60 ACTUAT salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Serevent]	1
310625	Guaifenesin 40 MG/ML Oral Solution	3
106964	Hydrocortisone / Lidocaine	14
1484083	7 ACTUAT Follitropin Alfa 75 UNT/ACTUAT Prefilled Syringe [Gonal F]	1
790280	7 ACTUAT mometasone furoate 0.11 MG/ACTUAT Dry Powder Inhaler [Asmanex]	1
647413	Guaifenesin 50 MG Oral Granules	3
1487519	7 ACTUAT umeclidinium 0.0625 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler	2
5032	Guaifenesin	420
1099634	Guaifenesin 50 MG/ML / Pseudoephedrine Hydrochloride 7.5 MG/ML Oral Solution	1
1596444	7 ACTUAT umeclidinium 0.0625 MG/ACTUAT Dry Powder Inhaler	2
824881	Guaifenesin 525 MG / Pseudoephedrine 50 MG Extended Release Oral Tablet [Entex PSE]	1
1596445	7 ACTUAT umeclidinium 0.0625 MG/ACTUAT Dry Powder Inhaler [Incruse]	1
1356789	Guaifenesin 10 MG/ML / Phenylephrine Hydrochloride 0.5 MG/ML Oral Solution	1
261186	72 HR Fentanyl 0.075 MG/HR Transdermal System [Duragesic]	1
351337	Guaifenesin 600 MG / Pseudoephedrine 120 MG Extended Release Oral Tablet	12
262071	72 HR Fentanyl 0.1 MG/HR Transdermal System [Duragesic]	1
106955	Hydrocortisone / pramoxine	42
844559	Guaifenesin 600 MG / Pseudoephedrine 120 MG Extended Release Oral Tablet [Entex PSE]	1
1356791	Guaifenesin 10 MG/ML / Phenylephrine Hydrochloride 0.5 MG/ML Oral Solution [Triaminic Chest & Nasal Congestion]	1
198706	Hydrocortisone 0.01 MG/MG Topical Gel	2
844567	Guaifenesin 600 MG / Pseudoephedrine 120 MG Extended Release Oral Tablet [Guiadrine PSE 120]	2
636574	Guaifenesin 10 MG/ML Oral Solution	2
351338	Guaifenesin 600 MG / Pseudoephedrine 120 MG Extended Release Oral Tablet [Guiadrine PSE]	1
1370364	Guaifenesin 600 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet [Guaifenex PSE 120]	1
203105	Hydrocortisone 0.01 MG/MG Topical Ointment	11
241505	Guaifenesin 675 MG Extended Release Oral Tablet	1
1358432	Guaifenesin 800 MG / Pseudoephedrine Hydrochloride 45 MG Extended Release Oral Tablet	1
476688	Guaifenesin 1200 MG / Phenylephrine 25 MG Extended Release Oral Tablet	2
1244704	Guaifenesin 900 MG / Phenylephrine Hydrochloride 25 MG Extended Release Oral Tablet [Duratuss Reformulated Feb 2008]	1
1244666	Guaifenesin 1200 MG / Phenylephrine Hydrochloride 25 MG Extended Release Oral Tablet	2
582334	Guaitussin AC	1
1363219	Guaifenesin 1200 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet [Guaifenex GP]	1
578930	Guaitussin DAC	1
672545	Guaifenesin 16 MG/ML Oral Solution	1
604449	Hydrocortisone 0.02 MG/MG Topical Gel	1
197744	Guanabenz 8 MG Oral Tablet	2
860499	Guaifenesin 20 MG/ML / Hydrocodone Bitartrate 1 MG/ML Oral Solution [Hycotuss Expectorant]	1
206389	Guanabenz 8 MG Oral Tablet [Wytensin]	1
283896	Hydrocortisone 0.1 MG/MG Topical Gel	2
206412	Guanfacine 1 MG Oral Tablet [Tenex]	1
102250	Hydrocortisone 1.67 MG/ML Enema [Cortenema]	1
1485605	Guaifenesin 20 MG/ML / Phenylephrine Hydrochloride 0.5 MG/ML Oral Solution [Mucinex Stuffy Nose & Cold]	1
351706	Hydrocortisone 10 MG/ML / Iodoquinol 10 MG/ML Topical Cream [Dermazene]	1
50676	Guanidine Hydrochloride	1
1358627	Guaifenesin 20 MG/ML / Phenylephrine Hydrochloride 1 MG/ML Oral Solution	2
1090057	Guaifenesin 20 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution [Guiatuss PE]	1
204874	Hydrocortisone 10 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML Ophthalmic Suspension	4
692603	guar gum 1000 MG Chewable Tablet	1
992212	Guaifenesin 20 MG/ML Oral Solution [Diabetic Tussin EX]	1
217446	Guiadrine PSE 120	2
213150	Guaifenesin 20 MG/ML Oral Solution [Mytussin]	1
1243440	8 HR Acetaminophen 650 MG Extended Release Oral Tablet [Tylenol]	6
213155	Guaifenesin 20 MG/ML Oral Solution [Robafen]	1
217457	Guiatuss DM	1
1308535	Guaifenesin 200 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet	1
261534	Gynazole-1	1
1600915	8 HR Carbidopa 48.75 MG / Levodopa 195 MG Extended Release Oral Capsule [Rytary]	1
204423	Hydrocortisone 10 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML Otic Solution	7
213330	Guaifenesin 200 MG Oral Capsule [Hytuss 2X]	1
763095	Hydrocortisone 10 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML Otic Suspension [Oticin HC]	1
