code	desc
R86062	0: R86062~1: REMOVAL OF INTRATHECAL DRUG DELIVERY SYSTEM (PUMP)
4594	0: 4594~1: ANASTOMOSIS LARGE-TO-LARGE BOWEL
3343	0: 3343~1: CLOSURE LUNG LACERATION
R44392	0: R44392~1: GASTRO-JEJUNOSTOMY
614	0: 614~1: REPAIR SCROTUM & TUNICA
7767	0: 7767~1: LOCAL EXCISION OF LESION / TISSUE TIBIA/FIBULA
77670	0: 77670~1: CURETTAGE LES TIBIA / FIBULA
4372193	0: 4372193~1: הרחבת נקז SUPRA-PUBIC
8159	0: 8159~1: REVISION OF JOINT REPLACEMENT, LOWER EXTREMITY, NEC
R81523	0: R81523~1: REPLACE ACETABULUM - METHACRY
3025939	0: 3025939~1: CT מפרקים סקרואיליאקלים (עצה/כסל)
8602	0: 8602~1: INJECTION / TATOOING OF SKIN LESION OR DEFECT
6522	0: 6522~1: WEDGE RESECTION OF OVARY
1399178	0: 1399178~1: צילום עצם השכם (סקפולה) מימין
R83495	0: R83495~1: WIDE RESECTION LESION THIGH
R38052	0: R38052~1: THROMBOEMBOLECTOMY OF PULMONARY ARTERY
3479289	0: 3479289~1: עמוד שדרה כללי (מחוליה עד חוליה) 
6669	0: 6669~1: SALPINGECTOMY PARTIAL NEC
490	0: 490~1: PERIANAL INCIS & EXCIS
6813	0: 6813~1: BIOPSY OF UTERUS, OPEN
R12731	0: R12731~1: CYCLOPHOTOCOAGULATION BY LASER
R83881	0: R83881~1: CHRISTMAN SNOOK ANKLE TENODESIS
8472	0: 8472~1: APPLICATION EXTERN FIXATOR DEVICE, RING SYSTEM (ILIZAROV)
9658	0: 9658~1: WOUND CATHETER IRRIGAT
R77680	0: R77680~1: CURETTAGE LESION TARSAL / METATAR BONE
8114	0: 8114~1: ARTHRODESIS / FUSION OF MIDTARSAL JOINT
65491	0: 65491~1: UNILAT SALPINGO-OOPHORECTOMY TRANSVAGINAL
700	0: 700~1: CULDOCENTESIS
7012	0: 7012~1: CULDOTOMY
5899	0: 5899~1: URETH / PERIURETH OP NEC
4604	0: 4604~1: RESECTION EXTERIORIZED SEGMENT LARGE BOWEL
5472	0: 5472~1: REP ABD WALL NEC
6651	0: 6651~1: SALPINGECTOMY BILAT. (OPEN)
6622	0: 6622~1: ENDOSCOPIC LIGATION & DIVISION OF FALLOP TUBES, BILAT
346	0: 346~1: SCARIFICATION OF PLEURA (PLEURODESIS)
7033	0: 7033~1: EXCISION VAGINAL LESION
74	0: 0074~1: HIP BEARING SURFACE, METAL ON POLYETHYLENE
R14411	0: R14411~1: SCLERAL BUCKLING WITH SILICONE
R85001	0: R85001~1: DRAINAGE SEROMA OF BREAST - OPEN
79251	0: 79251~1: OPEN REDUCTION EXTERNAL FIXATION FX OF FEMUR
85	0: 0085~1: RESURFACING HIP, TOTAL, ACETABULUM & FEMORAL HEAD
R44420	0: R44420~1: SUTURE DUODENAL ULCER SITE FOR PERF.
R79121	0: R79121~1: CLOSED REDUCTION FX INTERNAL FIX (NAIL) RADIUS / ULNA
R791212	0: R791212~1: CLOSED REDUCTION FX INTERNAL FIX (NAIL) OLECRANON
481	0: 0481~1: ANESTH INJEC PERIPH NERV
5781	0: 5781~1: SUTURE BLADDER LACERATION
5553	0: 5553~1: REMOVAL OF REJECTED KIDNEY
3099629	0: 3099629~1: הרחבת שרוול פיברין עם בלון
3888	0: 3888~1: LIGATION LEG ARTERY NEC
8396	0: 8396~1: INJECTION INTO BURSA
2239	0: 2239~1: EXTERN MAXILLARY ANTROT NEC
225	0: 225~1: OTHER NASAL SINUSOTOMY
3472	0: 3472~1: CLOSURE OF THORACOSTOMY
2986954	0: 2986954~1: OESOPHAGUS
8945	0: 8945~1: PACEMAKER RATE CHECK
1399014	0: 1399014~1: ושט קיבה תריסריון - קונטרסט כפול 
1398117	0: 1398117~1: FNB- US טחול 
8968	0: 8968~1: MONITORING CARDIAC OUTPUT BY OTHER TECHNIQUE
68	0: 068~1: PARATHYROIDECTOMY
R45631	0: R45631~1: TOT. RESECT SMALL BOWEL W / O DUODENUM
1467644	"0: 1467644~1: הרחבת שופכן ע""י בלון"
3108238	0: 3108238~1: המרת סטנט נפרוסטומי לנפרוסטומיה מימין
R69191	0: R69191~1: CYSTECTOMY PAROVARIAN
1467905	0: 1467905~1: קוורנוזוגרפיה הדגמת הגוף הספוגי של איבר המין הזכרי
8599	0: 8599~1: OP ON BREAST NEC
3581	0: 3581~1: REPAIR TETRALOGY OF FALLOT - TOTAL
6839	0: 6839~1: SUBTOTAL ABDOMINAL HYSTERECTOMY, OTHER AND UNSPECIFIED
R41320	0: R41320~1: NEEDLE BIOPSY OF SPLEEN
4461	0: 4461~1: SUTURE GASTRIC LACERAT
68222	0: 68222~1: INCISION UTERINE SEPTUM HYSTEROSCOPIC
R68222	0: R68222~1: INCISION UTERINE SEPTUM, HYSTEROSCOPIC
4893	0: 4893~1: REPAIR PERIRECT FISTULA
1453	0: 1453~1: REPAIR OF RETINAL DETACHMENT WITH XENON COAG
86701	0: 86701~1: PEDICLE GRFT / FLAP BY MICROSURG
2219	0: 2219~1: DX PROC NASAL SINUS NEC
1602	0: 1602~1: ORBITOTOMY WITH IMPLANT
1496469	0: 1496469~1: תהודה מגנטית (MRI) - בסיס גולגולת  
622	0: 622~1: EXC LESION TESTIS
R79323	0: R79323~1: ORIF (SCREW) OF RADIUS / ULNA FX
38385	0: 38385~1: RESECT & ANAST POSTERIOR TIBIAL ARTERY
393111	0: 393111~1: SUTURE OF ANTER / POSTER TIBIAL & PERONEAL ARTERIES
78185	0: 78185~1: EXTERNAL FIXATION TO TARSALS / METATARSALS W ILIZAROV
7837	0: 7837~1: LENGTHENING PROCEDURE OF TIBIA / FIBULA
7877	0: 7877~1: OSTEOCLASIS-TIBIA / FIBULA
1395906	0: 1395906~1: CT מדידת גפיים 
9765	0: 9765~1: REMOV URETHRAL STENT
8849	0: 8849~1: ARTERIOGRAM NEC
8874	0: 8874~1: DX ULTRASOUND-DIGESTIVE
8894	0: 8894~1: M.R.I. MUSCULOSKELETAL
1214	0: 1214~1: IRIDECTOMY NEC
3112641	0: 3112641~1: החדרת סטנט לעורק הכסל משמאל 
7769	0: 7769~1: LOC EXC BONE LESION NEC
5422	0: 5422~1: BIOPSY ABD WALL / UMBILICUS
R397221	0: R397221~1: ENDOVASC EMBOLIZ AVM PRECERBRAL ARTERIES BY OTHER IMPLANT
R54007	0: R54007~1: DRAINAGE RETROPERITONEAL ABSCESS
8027	0: 8027~1: ARTHROSCOPY OF ANKLE
9624	0: 9624~1: DILAT ENTEROSTOMY STOMA
8403	0: 8403~1: AMPUTATION THROUGH HAND (CARPALS)
3112639	0: 3112639~1: הרחבת עורק הכליה השמאלית עם בלון 
568	0: 568~1: REPAIR OF URETER
7809	0: 7809~1: BONE GRAFT TO PELVIS / PHALANX/VERTEBRA/OTHER
4240	0: 4240~1: ESOPHAGECTOMY NOS
59501	0: 59501~1: BURCH OP.
53	0: 53~1: REPAIR OF HERNIA
8951	0: 8951~1: RHYTHM ELECTROCARDIOGRAM
78011	0: 78011~1: BONE GRAFT SHOULDER / THORAX, AUTOGRAFT PHEMIST
78022	0: 78022~1: BONE GRAFT TO HUMERUS, AUTOGRAFT VASCULARIZED
1396947	0: 1396947~1: FNA- US ניקור מחט של בלוטת הפרוטיס
R79123	0: R79123~1: CLOSED REDUCTION FX INTERNAL FIX (SCREW) RADIUS / ULNA
R45620	0: R45620~1: RESECT. SMALL BOWEL, PARTIAL, LAPAROSCOPIC
8036	0: 8036~1: BIOPSY (ASPIRATION) OF KNEE JOINT
3562	0: 3562~1: REPAIR VSD WITH TISSUE GRAFT
R79133	0: R79133~1: CLOSED REDUCTION FX INTERNAL FIX (SCREW) CAR / METACARPAL
R70771	0: R70771~1: TENSION FREE VAGINAL TAPE (TVT)
8188	0: 8188~1: REVERSE TOTAL SHOULDER REPLACEMENT
7762	0: 7762~1: LOCAL EXCISION OF LESION / TISSUE OF HUMERUS
9712	0: 9712~1: REPLACEMENT OF CAST ON LOWER LIMB
7753	0: 7753~1: BUNIONECTOMY & SOFT TISSUE CORRECTION, OTHER
R77382	0: R77382~1: WEIL OSTEOTOMY (OBLIQUE METATARSAL NECK OSTEOTOMY)
7965	0: 7965~1: DEBRIDEMENT OF OPEN FX OF FEMUR
R77791	0: R77791~1: BONE GRAFT HARVESTING FROM PELVIS (ILIAC CREST)
R78053	0: R78053~1: BONE GRAFT TO FEMUR, ALLOGRAFT
5124	0: 5124~1: LAPAROSCOPIC PARTIAL CHOLECYSTECTOMY
5198	0: 5198~1: OTHER PERCU PROC BILIARY TRACT
8511	0: 8511~1: PERCUTAN NEEDLE BIOPSY OF BREAST
959	0: 0959~1: LACRIMAL PASSAGE INCISION NEC
R39954	0: R39954~1: CONTINUOUS VENOVENOUS HEMODIALYSIS (CVVHD)
R54951	0: R54951~1: REVISION OF V-P SHUNT AT PERITONEAL SITE
2649	0: 2649~1: REPAIR / PLASTIC OPERATION ON SALIVARY GLAND/DUCT NEC
7848	0: 7848~1: REPAIR METATAR / TAR OTHER
R81929	0: R81929~1: INJECTION INTO OTHER JOINT
683	0: 683~1: SUBTOTAL ABDOMINAL HYSTERECTOMY
1232	0: 1232~1: LYSIS OF ANTERIOR SYNECHIA OF EYE
R78671	0: R78671~1: REMOVAL EXTERNAL FIX (INVASIVE) - TIBIA / FIBULA
8949	0: 8949~1: AUTOMATIC IMPLANTABLE CARDIOVERTER / DEFIB (AICD) CHECK
8418	0: 8418~1: DISARTICULATION OF HIP
9743	0: 9743~1: REMOVAL OF SUTURES FROM THORAX
1049	0: 1049~1: CONJUNCTIVOPLASTY NEC
204	0: 204~1: MASTOIDECTOMY
805	0: 805~1: EXCISION /DESTR IV DISC NOS
4468	0: 4468~1: LAPAROSCOPIC GASTROPLASTY
1494203	0: 1494203~1: נפוח טבעת לאחר קיצור קיבה
2632032	0: 2632032~1: ניפוח טבעת – חומר ניגוד
9729	0: 9729~1: NON-OP REPLACEMENT NEC
9392	0: 9392~1: MECHANICAL VENTILATION
531	0: 0531~1: INJECT ANESTH SYMP NERVE FOR ANALGESIA
86222	0: 86222~1: DEBRIDEMENT OF BURNS
R02421	0: R02421~1: REVISION OF V-P SHUNT AT VENTRICULAR SITE
301	0: 301~1: HEMILARYNGECTOMY
3172	0: 3172~1: CLOSURE OF TRACHEOSTOMY
3108239	0: 3108239~1: המרת סטנט נפרוסטומי לנפרוסטומיה משמאל
4959	0: 4959~1: SPHINCTEROTOMY ANAL NEC (SETON)
38052	0: 38052~1: THROMBOEMBOLECTOMY OF PULMONARY ARTERY
3001079	0: 3001079~1: פענוח תפליט פלוירלי
R86841	0: R86841~1: REVISION OF SCAR - NO BURN
R54912	0: R54912~1: ASPIRATION ABDOMINAL MASS PERCUTAN. (FNA)
81925	0: 81925~1: INJECTION INTO HIP
4734557	0: 4734557~1: אבלציה של עורקי הכליה
7913	0: 7913~1: CLOSED REDUCTION INTERNAL FIX  FX CARP / METACARP
3225074	0: 3225074~1: הרחבת וריד חלול עליון עם בלון 
38181	0: 38181~1: ENDARTERECTOMY SUPERFICIAL FEMORAL ARTERY
59601	0: 59601~1: RAZ OP.
R38030	0: R38030~1: THROMBOEMBOLECTOMY OF AXILLARY ARTERY
991	0: 991~1: INJ / INFUS THERAP SUBSTAN
4679	0: 4679~1: REPAIR OF INTESTINE NEC
3528	0: 3528~1: OPEN AND OTHER REPLACEMENT TRICUSPID VALVE NEC
3229	0: 3229~1: EXC LESION LUNG - LOCAL
2688407	0: 2688407~1: המשך מפוי אדרנל
R37741	0: R37741~1: INSERTION / REPLACEMENT OF EPICARDIAL LEAD
83210	0: 83210~1: BIOPSY SOFT TISSUE BACK
83391	0: 83391~1: MARGINAL RESECT LES SHOULDER
R85111	0: R85111~1: PERCUTAN. FNA OF BREAST
1468085	0: 1468085~1: FNA - US לשד שמאל
5104	0: 5104~1: CHOLECYSTOTOMY NOS
1399104	0: 1399104~1: כולציסטוסטומיה פרקוטנית.
3926	0: 3926~1: BYPASS INTRA-ABD VASCULAR
83490	0: 83490~1: WIDE RESECT LES BACK
7823	0: 7823~1: SHORTENING PROCEDURE OF RADIUS / ULNA
R86052	0: R86052~1: REMOVAL OF NEUROSTIMULATOR PULSE GENERATOR
394	0: 0394~1: REMOVAL OF SPINAL STIMULATOR
R51991	0: R51991~1: PERCUTAN.INSERTION / REPLACE OF BILIARY TRACT PROSTHESIS
6501	0: 6501~1: OOPHOROTOMY LAPAROSCOPIC
78553	0: 78553~1: INT. FIX - SCREW - W / O FX - FEMUR
7812	0: 7812~1: APPLICATION EXTERNAL FIXATION TO HUMERUS
5498	0: 5498~1: PERITONEAL DIALYSIS
1655604	0: 1655604~1: ארטריוגרפיה גפה עליונה שמאל
42	0: 42~1: OPERATIONS ON ESOPHAGUS
R77381	0: R77381~1: CALCANEAL OSTEOTOMY
6509	0: 6509~1: OOPHOROTOMY
R77640	0: R77640~1: CURETTAGE LESION CARPAL / METACARPAL
5524	0: 5524~1: BIOPSY KIDNEY OPEN
1599151	0: 1599151~1: מפוי סומטוסטטין
2688415	0: 2688415~1: המשך מפוי סומטוסטטין
7925	0: 7925~1: OPEN REDUCTION OF FRACTURE OF FEMUR
66012	0: 66012~1: SALPINGOTOMY & REMOVAL OF TUBAL PREGNANCY, LAPAROSCOPIC
721	0: 721~1: LOW FORCEPS WITH EPISIOTOMY
78455	0: 78455~1: REPAIR / PLASTIC OPERATION ON FEMUR - ILIZAROV
78651	0: 78651~1: REMOVAL EXTERNAL FIX DEVICE (INVASIVE)-FEMUR
7705	0: 7705~1: SEQUESTRECTOMY OF FEMUR
7765	0: 7765~1: LOCAL EXCISION OF LESION / TISSUE OF FEMUR
7715	0: 7715~1: INCISION OF FEMUR W / O DIVISION, NEC
7849	0: 7849~1: REPAIR BONE NEC - OTHER
8532	0: 8532~1: REDUCTION MAMMOPLASTY, BILAT
4231055	0: 4231055~1: ריביזיה של כיס קוצב
3804	0: 3804~1: THROMBOEMBOLECTOMY OF AORTA
5799	0: 5799~1: OP. ON BLADDER NEC
2551	0: 2551~1: SUTURE OF TONGUE LACERATION
8843	0: 8843~1: CONTR PULMON ARTERIOGRAM
R79354	0: R79354~1: ORIF OF HEAD OF FEMUR FX
8721	0: 8721~1: MYELOGRAM CONTRAST
8345	0: 8345~1: OTHER MYECTOMY (SCALENECTOMY)
R56891	0: R56891~1: DEFLUX INJECTION, VESICOURETERAL REFLUX THERAPY, UNILAT
8193	0: 8193~1: SUTURE CAPSULE / LIGAMENT OF UPPER EXTREMITY
R26321	0: R26321~1: PAROTIDECTOMY, COMPLETE
7886	0: 7886~1: OTH DX PROCED-PATELLA
3533	0: 03533~1: REPAIR VERTEBRAL FRACTURE, LUMBAR
7737	0: 7737~1: DIVISION / OSTEOTOMY OF TIBIA/FIBULA, NEC
3560	0: 3560~1: REPAIR UNSP. SEPTAL DEFECT OF HEART W TISSUE GRAFT
704	0: 704~1: OBLITRATION & TOTAL EXC OF VAGINA
2610897	0: 2610897~1: VENOUS SAMPLING- דגימת דם ורידי
3488284	0: 3488284~1: CT אנגיו קורונרי בשילוב SPECT לב
687	0: 687~1: RADICAL VAGINAL HYSTERECTOMY
3773939	0: 3773939~1: מיפוי אדרנל, מדולה, I-123 MIBG
R50301	0: R50301~1: LIVER LOBECTOMY, RT
4438	0: 4438~1: LAPAROSCOPIC GASTROENTEROSTOMY
5793	0: 5793~1: CONTROL (POSTOP.) BLADDER HEMORRHAGE
R397222	0: R397222~1: ENDOVASC EMBOLIZ AVM INTRACRANIAL ARTERIES BY OTHER IMPLANT
2612882	0: 2612882~1: סגירת מלפורמציה בעורקי המוח בדרך אנדווסקולרי
R38380	0: R38380~1: RESECT & ANAST COMMON FEMORAL ARTERY
R03901	0: R03901~1: IMPLANTATION OF TEMPRORARY INTRATHECAL CATHETER
9782	0: 9782~1: REMOVAL OF PERITONEAL DRAINAGE DEVUCE
254	0: 254~1: GLOSSECTOMY RADICAL
4686	0: 4686~1: ENDOSCOPIC INSERTION OF COLONIC STENT(S
R38670	0: R38670~1: EXC ILIAC VEINS & LIGATON
81928	0: 81928~1: INJECTION INTO FOOT / TOE
R28601	0: R28601~1: COBLATION OF ADENOIDS WITHOUT TONSILS
406	0: 0406~1: PERIPH GANGLIONECT NEC
2613836	0: 2613836~1: ייעוץ תרופתי
R78651	0: R78651~1: REMOVAL EXTERNAL FIX (INVASIVE) - FEMUR
7976	0: 7976~1: CLOSED REDUCTION OF DISLOCATION OF KNEE
4621	0: 4621~1: ILEOSTOMY TUBE (TEMPORARY)
287	0: 287~1: CONTROL HEMORR POST TONSIL & ADENOIDEC
359	0: 0359~1: REPAIR SPINAL CORD NOS
3442779	0: 3442779~1: הסבה - אולטרסאונד3
3442781	0: 3442781~1: הסבה - אולטרסאונד5
R44382	0: R44382~1: LAPAROSCOPIC BARIATRIC GASTRIC BYPASS - SINGLE ANASTOMOSIS
499	0: 0499~1: PERIPHERAL NERVE OPS NEC
77	0: 77~1: INCIS / EXCIS/DIV BONE NEC
R03902	0: R03902~1: IMPLANTATION OF PERMANENNT INTRATHECAL CATHETER
8606	0: 8606~1: INSERTION OF TOTALLY IMPLANTABLE INFUSION PUMP
R86053	0: R86053~1: REMOVAL OF TOTALLY IMPLANTABLE INFUSION PUMP
69191	0: 69191~1: CYSTECTOMY PAROVARIAN
9996	0: 9996~1: SPERM COLLECTION
7131	0: 7131~1: LOCAL VULVAR EXCISION BY LASER
7179	0: 7179~1: REPAIR OF VULVA / PERINEUM NEC
49121	0: 49121~1: FISTULECTOMY ANAL WITH SETON
R73405	0: R73405~1: MEDICAL INDUCTION OF LABOR BY OXYTOCIN
3215478	0: 3215478~1: סקירה מכוונת-קופות
R39521	0: R39521~1: REPAIR OF PSEUDOANEURYSM
R7200	0: R7200~1: OUTLET FORCEPS OP.
R84301	0: R84301~1: REVISION OF AMPUTATION STUMP OF FINGER
R38183	0: R38183~1: OPEN PROFUNDOPLASTY
1396767	0: 1396767~1: US שאיבת נוזל - פרקים ורקמות רכות 
3489482	0: 3489482~1: סקירה עובר 1-פרטי
4466	0: 4466~1: CREAT ESOPHAGASTR SPHINC
538	0: 538~1: REPAIR OF DIAPHRAGM HERNIA THORACIC APP.
4699	0: 4699~1: OP INTESTINE NEC
R55891	0: R55891~1: REVISION OF NEPHROSTOMY
7779	0: 7779~1: BONE GRAFT HARVESTING FROM OTHER SITE
8744	0: 8744~1: ROUTINE CHEST X-RAY
2202	0: 2202~1: ASPIRATION / LAVAGAE NASAL SINUS THROUGH NATURAL OSTIUM
39290	0: 39290~1: FEMORO DISTAL SUPERF. FEMORAL BY-PASS
38182	0: 38182~1: ENDARTERECTOMY DEEP FEMORAL ARTERY
38063	0: 38063~1: THROMBOEMBOLECTOMY OF ILIAC ARTERIES
38183	0: 38183~1: PROFUNDOPLASTY
38363	0: 38363~1: RESCT & ANAST ILIAC ARTERY
5511	0: 5511~1: PYELOTOMY
R80512	0: R80512~1: EXC INTERBERTEBTAL DISC, THORACIC
38441	0: 38441~1: ABD AORTIC ANEURYSMECTOMY WITH TUBE GRAFT
39318	0: 39318~1: SUTURE OF COMMON FEMORAL ARTERY
R83394	0: R83394~1: MARGINAL RERSECT LESION HAND
39101	0: 39101~1: TRANSJUGULAR INTRAHEPATIC PORTO-SYSTEMIC SHUNT (TIPS)
R39101	0: R39101~1: PORTACAVAL SHUNT, END TO SIDE
3897	0: 3897~1: CENTRAL VENOUS CATHETER PLACEMENT W GUIDENC
211	0: 0211~1: SUTURE OF DURA SIMPLE
R81851	0: R81851~1: REPLACEMENT RADIAL HEAD
9716	0: 9716~1: REPLACE WOUND PACK / DRAIN
R54401	0: R54401~1: EXC. PERITONEAL LESION
78	0: 078~1: THYMECTOMY
347	0: 347~1: REPAIR OF CHEST WALL
9811	0: 9811~1: REMOV INTRALUM FB EAR NO INCIS
2051	0: 2051~1: EXC LESION MIDDLE EAR
7923	0: 7923~1: OPEN REDUCTION OF FRACTURE CAR / METACARPALS
7984	0: 7984~1: OPEN REDUCTION DISLOCATION-  HAND
871	0: 871~1: OTHER HEAD / NECK X-RAY
R86051	0: R86051~1: REMOVAL OF LOOP RECORDER
R88421	0: R88421~1: THORACIC AORTOGRAPHY
1399828	0: 1399828~1: אאורטוגרפיה -  בית החזה
7718	0: 7718~1: INCISION TARS / METATARSALS W/O DIVISION, NEC
850	0: 850~1: MASTOTOMY
1160	0: 1160~1: KERATOPLASTY NOS
1698	0: 1698~1: OPERATION ON ORBIT NEC
1663	0: 1663~1: REVISION OF ENUCLEATION SOCKET WITH GRAFT
R81471	0: R81471~1: SUBCHONDRAL DRILLING OF KNEE
R53421	0: R53421~1: REPAIR REC UMBILICAL HERNIA W GRAFT, LAPAROSCOPIC
116	0: 116~1: CORNEAL TRANSPLANT
1163	0: 1163~1: PERFORATING KERATOPLASTY WITH AUTOGRFT
5637573	0: 5637573~1: תהודה מגנטית תפקודית של המח-FMRI
55	0: 0055~1: INSERTION OF DRUG-ELUTING STENT(S) OF OTHER PERIPH VESSEL(S)
66791	0: 66791~1: OTHER REPAIR FALLOP TUBE LAPAROSCOPIC
6581	0: 6581~1: ADHESIOLYSIS OVARY & FALLOPIAN TUBE, LAPAROSCOPIC
R59793	0: R59793~1: REVISION OF TVT
6219	0: 6219~1: DX PROCEDURE TESTES NEC
8896	0: 8896~1: OTHER INTRAOPERATIVE MAGENTIC RESONANCE IMAGING (iMRI)
R99622	0: R99622~1: OTHER ELECTRIC COUNTERSHOCK OF HEART, OUTSIDE HOSPITAL
93412	0: 93412~1: SPINAL TRACTION USING CONE DEVICE
3531	0: 03531~1: REPAIR VERTEBRAL FRACTURE, CERVICAL
R81921	0: R81921~1: INJECTION INTO SHOULDER
208	0: 208~1: OPS ON EUSTACHIAN TUBE
5734	0: 5734~1: BIOPSY OF BLADDER- OPEN
94	0: 094~1: LAC PASSAGE MANIPULATION
5821247	0: 5821247~1: הוצאת LOOP RECORDER
29	0: 0029~1: INTRAVASCULR IMAGING (IVUS) UNSPECIFIED VESSEL(S)
9343	0: 9343~1: INTERMITTENT SKELETAL TRACTION
7939	0: 7939~1: OPN FX RED WITH INT FIX NEC
185	0: 185~1: CORRECTION PROMINENT EAR
2253	0: 2253~1: INCISION MULTIPLE NASAL SINUSES
R54932	0: R54932~1: REPLACEMENT OF TENKHOFF CATHETER
1398477	0: 1398477~1: US ניקוז מורסה - כליות מושתל
864	0: 0864~1: LID RECONSTRUCTION W TARSOCONJUNCTIVAL FLAP
869	0: 0869~1: LID RECONSTRUCTION W FLAP OR GRAFTS  NEC
5462	0: 5462~1: DELAYED CLOSURE OF GRANULATING ABDOMINAL WOUND
7969	0: 7969~1: DEBRIDEMENT OF OPEN FX SITE NEC
7716	0: 7716~1: INCISION OF PATELLA W / O DIVISION, NEC
6352	0: 6352~1: REDUCTION TORSION TESTIS
4467	0: 4467~1: LAP PROCEDUR FOR CREATION ESOPHGOGAST SPHINCTERIC COMPETENCE
8025	0: 8025~1: ARTHROSCOPY OF HIP
8028	0: 8028~1: ARTHROSCOPY OF FOOT / TOE
79331	0: 79331~1: OPEN REDUCTION INT FIX (NAIL) CAR / METACARPALS
2161	0: 2161~1: TURBINECTOMY BY DIATHERM / CRYO
2632226	0: 2632226~1: החדרת תומך לעורק התרדמה החיצוני בגישה מל
7675	0: 7675~1: CLOSED REDUCTION OF MANDIBULAR FRACTURE
5321	0: 5321~1: REP HERNIA FEMOR UNIL -GRFT
214	0: 214~1: RESECTION OF NOSE
2688412	0: 2688412~1: המשך דימום בדרכי עיכול GIB
6552	0: 6552~1: REMOVAL OF SOLITARY OVARY (OPEN)
6061	0: 6061~1: EXC LESION PROSTATE
41	0: 041~1: PERIPH NERVE DX PROC
398	0: 0398~1: REMOV SPINE THECA SHUNT
462	0: 462~1: ILEOSTOMY
40241	0: 40241~1: EXC OF PELVIC LYMPHNODES
R397262	0: R397262~1: ENDOVASC EMBOLIZ FISTULA INTRACRANIAL ARTERIES BY OTHER IMPLANT
2612885	0: 2612885~1: סגירת פיסטולה בכלי דם מוחיים בדרך אנדווסקולרית
600	0: 600~1: INCISION OF PROSTATE
790	0: 790~1: CLOSED FRACTURE REDUCT
169	0: 169~1: OTHER EYE & ORBIT OPS
991	0: 0991~1: OBLITERATION OF LACRIMAL PUNCTUM
9504	0: 9504~1: EYE EXANMINATION UNDER ANESTHESIA
22	0: 22~1: NASAL SINUS OPERATIONS
3770	0: 3770~1: INSERTION OF PACEMAKER, NOS
4501	0: 4501~1: INCISION OF DUODENUM
R513202	0: R513202~1: CHOLECYSTO-JEJUNOSTOMY LOOP WITH BROWN ANASTOMOSIS
2383466	0: 2383466~1: מפוי פאראתירואיד/SPECT משולב עם בלוטת התריס
R44410	0: R44410~1: SUTURE GASTRIC ULCER SITE, FOR PERF.
1496253	0: 1496253~1: תהודה מגנטית (MRI) - בית החזה
6035343	0: 6035343~1: ספינל-אפידורל
9176	0: 9176~1: CELL BLK / PAP-OP WOUND
8008	0: 8008~1: ARTHROTOMY OF FOOT / TOE FOR REMOVAL OF PROSTHESIS W/O REPLACEMENT
8157	0: 8157~1: REPLACEMENT OF FOOT / TOE JOINT
R79391	0: R79391~1: ORIF OF ACETABULUM FX
312	0: 312~1: PERMANENT TRACHEOSTOMY
R81543	0: R81543~1: TOTAL KNEE REPLACEMENT, UNICOMPARTMENT
8291	0: 8291~1: LYSIS ADHESIONS OF HAND (FASCIA / MUSCLE/TENDON)
5311	0: 5311~1: OTHER & OPEN REP DIRECT ING HERNIA, BILAT
1272	0: 1272~1: CYCLOCRYOTHERAPY
R14492	0: R14492~1: SCLERAL BUCKLING WITH SILICONE
8939	0: 8939~1: NONOPERATIVE EXAMS NEC
2691136	0: 2691136~1: מתן STRONTIUM-89 לטיפול בגרורות
8631	0: 8631~1: LOCAL EXC LESION OR TISSUE OF SKIN - BY CRYO
R89261	0: R89261~1: GYNECONOLOGICAL EXAMINATION UNDER ANESTHESIA
2612	0: 2612~1: BIOPSY OF SALIVARY GLAND / DUCT (OPEN)
5021	0: 5021~1: MARSUPIAL LIVER LES (CYST)
3724	0: 3724~1: BIOPSY PERICARDIAL
721	0: 0721~1: EXC LES ADRENAL
5779	0: 5779~1: CYSTECTOMY TOTAL URINARY BLADDER
500	0: 500~1: HEPATOTOMY
R39318	0: R39318~1: SUTRE OF COMMON FEMORAL ARTERY
68293	0: 68293~1: EXCISION LESION UTERINE (MYOMECTOMY) TRANSVAGINAL
78572	0: 78572~1: INT FIX W / O FX TIBIA/FIB - PLATE
6111	0: 6111~1: BIOPSY OF TUNICA VAGINAL
675	0: 675~1: INT CERVICAL OS REPAIR
662	0: 662~1: BILAT ENDOSC OCCL FALLOP
8749	0: 8749~1: CHEST X-RAY NEC
R37821	0: R37821~1: INITIAL INSERTION SINGLE CHAMBER P-M, RATE RESPONSIVE
7079	0: 7079~1: REPAIR OF VAGINA NEC
9614	0: 9614~1: VAGINAL PACKING
7122	0: 7122~1: INCISION BARTHOLIN'S GLAND (CYST)
7121	0: 7121~1: PERCUTANEOUS ASPIRATION OF BARTHOLIN'S GLAND (CYST)
R54303	0: R54303~1: EXTENSIVE DEBRIDEMENT ABDOMINAL WALL
9356	0: 9356~1: PRESSURE DRESSING APPLIC
1398414	0: 1398414~1: US ניקוז מורסה - אפנדיקס 
3098834	"0: 3098834~1: אמבוליזציה ע""י אלכוהול NEURO "
R79394	0: R79394~1: ORIF OF CLAVICLE FX
3201	0: 3201~1: EXCIS / DESTRUC LES/TISSUE BRONCHUS ENDOSCOP
6	0: 06~1: THYROID / PARATHYROID OPS
1396569	0: 1396569~1: USD-US דופלר עורק יד ימין
